#,Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling[kWh],c7: Not Comfortable[Hours]
924,case_925,0.580351986,1.17546211,0.724686019,3.640051478,0.272494948,0.689814409,0.204639716,0.341840477,0.203705204,0.269170948,0.274331464,0.25011593,471756.7958,77137.57389,1023272.51,551665.0506,471757.176,3277.17
925,case_926,0.560661292,0.960795583,1.232771246,3.43679513,0.382975497,0.229908378,0.349589382,0.316946541,0.231037068,0.220768871,0.250118652,0.257920512,488207.4595,124587.4998,1087167.92,599115.0398,488207.8502,3257.67
926,case_927,0.984700315,0.650399534,0.539350305,3.284272838,0.244109351,0.774075207,0.363321651,0.342748596,0.219164956,0.207694547,0.377854703,0.335387801,492707.0438,70696.84599,1037775.42,545224.3543,492707.4346,3292.17
927,case_928,0.963493744,0.547670346,0.507333969,3.003699022,0.331529158,0.558656609,0.277258489,0.352202887,0.261844399,0.201776311,0.203919689,0.256091917,480291.9898,86360.95467,1041028.38,560888.463,480292.3699,3252
928,case_929,0.563071962,1.404039758,0.902161095,3.100782564,0.314584903,0.345823668,0.256686302,0.389906589,0.297024436,0.281059461,0.311008531,0.376032911,499017.4042,90997.60102,1064384.55,565525.1094,499017.8054,3275
929,case_930,0.927973506,0.950163306,1.292986833,3.545806801,0.26476868,0.567119064,0.216635264,0.286184454,0.245674547,0.275020851,0.299525792,0.243446546,459417.0134,80921.72718,1014720.8,555449.2355,459417.383,3306.67
930,case_931,0.963190529,1.089484682,1.39782624,3.968618253,0.328028507,0.296023289,0.261987785,0.274261408,0.213845478,0.285704946,0.372835173,0.299352038,484580.7965,97219.90093,1056174.81,571747.4409,484581.1872,3317
931,case_932,0.913520461,1.279161414,1.293147166,3.432820373,0.394082989,0.267132419,0.224889373,0.364204492,0.255846942,0.292824347,0.394053592,0.35536126,498442.1693,98919.78818,1071731.68,573447.2965,498442.5706,3312
932,case_933,0.997952018,1.237044601,0.959463887,3.070264493,0.29840634,0.554391162,0.364367015,0.276033633,0.212792169,0.296703,0.319775408,0.290506665,491469.3379,80009.09279,1045850.35,554536.6011,491469.7392,3305.17
933,case_934,0.849142278,0.562666532,0.694857809,3.064584243,0.233223157,0.664120327,0.236372927,0.217528796,0.200702787,0.26984835,0.33307069,0.360334998,462186.479,73859.47553,1010427.12,548386.9522,462186.8486,3274.33
934,case_935,0.713111985,1.49475564,0.718284491,3.101177976,0.322011672,0.480118032,0.218518574,0.298994532,0.202720132,0.285282124,0.232694315,0.275584948,484720.6954,88299.06366,1047393.83,562826.6037,484721.0755,3276.83
935,case_936,0.706660774,1.191586587,1.095213093,3.51681774,0.204871235,0.463933176,0.393589352,0.322366493,0.235151753,0.237417075,0.282461889,0.320432749,479359.32,85846.31717,1039581.4,560373.8255,479359.7107,3292.83
936,case_937,0.636926929,0.749962448,1.112054649,3.174663278,0.346550766,0.702642612,0.356129124,0.389652805,0.269250542,0.266077716,0.231880615,0.233883595,476877.1181,78165.58209,1029419.25,552693.0904,476877.4982,3266.17
937,case_938,0.956826551,0.672359114,0.875090193,3.443394427,0.399831865,0.668461931,0.274035311,0.237952196,0.235384556,0.291162321,0.206093305,0.222173353,473910.2227,80905.63882,1029193.33,555433.1472,473910.6029,3278.5
938,case_939,0.52343443,1.172468994,1.225584129,3.425551829,0.254478236,0.450528163,0.314568033,0.239199432,0.277160742,0.215433475,0.227039874,0.378050988,463599.745,86849.2744,1024829.74,561376.7827,463600.1146,3287
939,case_940,0.87855379,0.830431811,1.182742466,3.037646668,0.322263604,0.785998954,0.382844366,0.283302447,0.205747115,0.299306526,0.368408319,0.362057839,489472.0723,69238.06245,1033082.7,543765.5708,489472.463,3305.5
940,case_941,0.540689491,1.378523663,1.301283641,3.953453654,0.384788652,0.241025028,0.316675366,0.231264448,0.227852599,0.288576498,0.215909924,0.30356473,490096.9814,115807.9107,1080277.27,590335.4507,490097.3722,3282.5
941,case_942,0.58715138,1.100175604,1.294147369,3.173765281,0.35857689,0.303133395,0.318527489,0.356721595,0.204512252,0.276557823,0.295119568,0.22473554,486190.7002,105810.6418,1066374.95,580338.1818,486191.0909,3275
942,case_943,0.902830779,0.951971873,0.933156271,3.30489676,0.246435887,0.605780449,0.333414096,0.277272055,0.200615456,0.292011965,0.29116623,0.302927069,475417.1347,78409.40942,1028203.54,552936.9178,475417.5149,3292.83
943,case_944,0.760249655,1.028985963,0.736739228,3.14358324,0.367213255,0.751631879,0.338194194,0.223048432,0.293834381,0.203849489,0.289293842,0.364708044,485223.383,71914.3358,1031511.63,546441.8441,485223.7738,3283.5
944,case_945,0.900868442,1.080041566,0.637337013,3.121388731,0.2965137,0.359936983,0.227180797,0.330128518,0.238093152,0.211736217,0.243454372,0.322457669,484974.8746,97440.9892,1056789.84,571968.4975,484975.2653,3273.5
945,case_946,0.530302844,1.284579552,0.748607351,3.761758381,0.310257212,0.3166725,0.314358708,0.235767608,0.209236979,0.232279217,0.282523187,0.349664474,487902.8035,98697.84482,1060973.71,573225.3848,487903.1942,3267.5
946,case_947,0.736262551,1.294453308,0.591406637,3.076294918,0.339641415,0.221306492,0.39564303,0.32534522,0.205216451,0.21466611,0.377664599,0.314574458,521308.128,114568.5686,1110239.22,589096.1086,521308.5398,3280.83
947,case_948,0.687275724,1.163054461,1.417729895,3.743996891,0.361050066,0.260138127,0.316223611,0.372366231,0.289004463,0.256505618,0.253411651,0.397505645,497060.7734,104586.7546,1076017.71,579114.2947,497061.1747,3298.67
948,case_949,0.652423729,1.170220731,1.077024112,3.440889115,0.216953003,0.228991411,0.215372335,0.215931895,0.283076382,0.259330592,0.358532572,0.249920568,467544.359,112383.7186,1054307.58,586911.2586,467544.7392,3283.5
949,case_950,0.787289238,0.5941143,0.75637593,3.989833596,0.279079477,0.22874541,0.202377761,0.219532361,0.283949073,0.238074251,0.212780035,0.290155582,470261.7322,120115.9175,1064756.27,594643.4575,470262.1018,3254.33
950,case_951,0.926723433,1.257708113,0.827666946,3.457178856,0.330479698,0.49962792,0.36113695,0.376843766,0.260116673,0.214716704,0.310793761,0.310502112,500205.3725,83148.88826,1057723.45,557676.4283,500205.7738,3299
951,case_952,0.555719828,1.218513942,1.247812426,3.236274256,0.323212115,0.466263239,0.389113527,0.346545826,0.276050441,0.25986287,0.383103655,0.357778616,499008.481,80900.41327,1054278.44,555427.9216,499008.8822,3297
952,case_953,0.749059841,0.778712095,1.490401689,3.766107951,0.219798377,0.307076989,0.31345281,0.240738526,0.296807932,0.26870555,0.332080384,0.252596979,464091.5664,98436.66233,1036908.81,572964.2023,464091.936,3298.83
953,case_954,0.806321431,1.155945248,1.257932784,3.321774934,0.270675643,0.209336482,0.207348471,0.302013259,0.264274151,0.232174157,0.312107619,0.200000763,474000.2256,127524.2272,1075901.9,602051.7672,474000.6058,3286.83
954,case_955,0.917254338,0.634059065,0.516749719,3.176022256,0.25717235,0.379065581,0.344540577,0.274442455,0.27882234,0.261185865,0.288315297,0.399372364,490815.5683,88626.11975,1053813.81,563153.6281,490815.959,3272.17
955,case_956,0.848300511,0.618859851,0.647243605,3.378259227,0.31997579,0.775126402,0.201317039,0.387649842,0.276870634,0.288920795,0.307436095,0.326384864,481589.2646,70822.22752,1026786.53,545349.7042,481589.6448,3276.67
956,case_957,0.805995222,0.895541883,1.202885167,3.390046826,0.387206513,0.427824771,0.383489989,0.282815008,0.274997217,0.252361378,0.396754887,0.220700244,495093.5088,86928.29105,1056392.6,561455.7994,495093.9101,3295.67
957,case_958,0.622648682,1.326725421,0.879780376,3.333947726,0.399513052,0.520559323,0.347436075,0.38859623,0.239678532,0.206220899,0.287481637,0.221583345,494638.9325,86502.86794,1055512.73,561030.3763,494639.3232,3274.83
958,case_959,0.93804427,1.418743742,0.926783946,3.814287047,0.261147184,0.537515563,0.299785187,0.298463269,0.227516027,0.295367798,0.335659851,0.326619034,490033.009,78561.36208,1042966.77,553088.8704,490033.4102,3314.17
959,case_960,0.568427572,0.913226139,0.954373296,3.650819043,0.295039009,0.436080611,0.234226014,0.22283043,0.255824216,0.273433454,0.216261869,0.335654268,464371.7443,88551.72692,1027303.96,563079.2353,464372.1139,3271.17
960,case_961,0.50636514,1.431528514,0.922423262,3.687685842,0.358345688,0.659433593,0.312055799,0.250208399,0.225890523,0.264645074,0.36953218,0.317455068,490637.9702,73630.37475,1038640.55,548157.8831,490638.3715,3295.33
961,case_962,0.600641685,1.30903955,0.99291591,3.321633406,0.351504498,0.679808046,0.295529679,0.313529398,0.22616395,0.284611232,0.376564761,0.210133197,486201.8938,75589.38594,1036164.85,550116.8626,486202.2739,3291.5
962,case_963,0.759169116,0.918077454,0.884027758,3.322754901,0.287542531,0.465264763,0.308094866,0.281211146,0.259727367,0.299813355,0.207771033,0.327547429,476136.4925,87126.64026,1037639.92,561654.1803,476136.8726,3272.83
963,case_964,0.948511643,0.9675625,0.797528342,3.862470112,0.21791867,0.707468121,0.357294042,0.229838389,0.212354913,0.221108762,0.34991325,0.327733382,479292.2534,72706.68753,1026374.7,547234.1642,479292.6442,3306.83
964,case_965,0.670866228,0.832758559,1.086489499,3.500064332,0.35700744,0.318445842,0.234368506,0.233905926,0.225015739,0.244070585,0.217696411,0.33279665,468958.8605,102834.8336,1046172.72,577362.3736,468959.2301,3267.5
965,case_966,0.65331415,1.183585219,0.514327963,3.872483649,0.339831557,0.685452739,0.318239977,0.283452461,0.276096244,0.211621423,0.382743936,0.399143981,503510.1139,70760.53436,1048638.79,545288.0427,503510.5152,3302.17
966,case_967,0.680382379,1.25563046,0.626754773,3.329929677,0.256151231,0.331281065,0.307586233,0.312904798,0.210644339,0.218081795,0.226805657,0.210028733,483660.8093,109346.6923,1067381.9,583874.2323,483661.2,3258.17
967,case_968,0.520215609,1.233829706,0.916988758,3.584771099,0.377116843,0.301019784,0.377270681,0.318913773,0.261981696,0.221490597,0.332891997,0.226679633,501473.3222,103546.9019,1079389,578074.4419,501473.7235,3264.17
968,case_969,0.894450883,1.15429136,1.489139605,3.444687951,0.21714278,0.288221996,0.283908865,0.298661151,0.236298601,0.219116072,0.345571803,0.229865659,468783.2688,105695.0146,1048857.38,580222.5546,468783.649,3307
969,case_970,0.913308936,1.225341793,1.04219569,3.884767549,0.317349876,0.22014967,0.368275694,0.263786199,0.289301106,0.276445851,0.253318265,0.371385493,500690.3088,112993.7778,1088053.1,587521.3178,500690.7101,3296
970,case_971,0.721996356,0.767626549,0.592554395,3.748529654,0.299921001,0.252988879,0.312731986,0.289831508,0.244489877,0.241947076,0.310292925,0.258997683,493484.735,110725.5091,1078581.55,585253.0491,493485.1258,3255.17
971,case_972,0.51583055,1.07246663,0.645685386,3.338741388,0.25498531,0.242700704,0.292286889,0.353468607,0.261741546,0.226382011,0.287553775,0.230880691,489161.9251,117845.4318,1081380,592372.9718,489162.3158,3241.83
972,case_973,0.624053015,0.73562751,1.324469681,3.706619469,0.354978427,0.52157024,0.308295695,0.279216167,0.279110393,0.219622031,0.384042837,0.382748452,478969.561,77409.96756,1030755.41,551937.4759,478969.9517,3299
973,case_974,0.53183402,1.038713736,1.223042706,3.988089412,0.393043792,0.576992807,0.36008705,0.218129254,0.269784763,0.271087923,0.308954357,0.348326853,487426.8326,76555.85933,1038355.88,551083.3677,487427.2234,3298.17
974,case_975,0.829604161,0.568144846,1.40131502,3.804278247,0.272743612,0.57247271,0.353812195,0.309443106,0.288069553,0.240878352,0.355144294,0.347625287,475594.7011,76059.59043,1026031.23,550587.0988,475595.0813,3309.67
975,case_976,0.569635823,1.214648822,0.919253411,3.334605557,0.341365811,0.5092893,0.202921342,0.242842231,0.230408451,0.211989832,0.344087552,0.272657485,469136.6064,83065.69117,1026581.27,557593.1995,469136.9866,3280
976,case_977,0.706866986,0.561602593,0.621752976,3.257793989,0.295321863,0.38495627,0.216719083,0.241130605,0.215545234,0.231181733,0.267034971,0.288783039,466565.2147,94800.05957,1035745.07,569327.5996,466565.5843,3242.5
977,case_978,0.570663379,1.291062575,0.773091933,3.564915762,0.222511747,0.358318678,0.368921227,0.395296917,0.272106429,0.244947579,0.275232591,0.263229429,491318.9846,96323.76661,1062014.74,570851.3066,491319.3754,3264.17
978,case_979,0.623116094,0.610050403,1.162021197,3.805904609,0.31584609,0.632111412,0.287461469,0.28589312,0.243740121,0.295481953,0.335237797,0.397287765,475734.1565,73005.24062,1023116.31,547532.749,475734.5366,3290.17
979,case_980,0.780777238,1.269280476,0.77798177,3.576093758,0.304582983,0.646740506,0.34952528,0.260217341,0.297292713,0.27982245,0.271329116,0.344275305,489888.5693,75013.40365,1039274.41,549540.912,489888.9706,3295.5
980,case_981,0.559712184,1.410001549,0.614998079,3.300583913,0.264392433,0.328834165,0.256557338,0.277906544,0.242659255,0.292260907,0.309782403,0.321018553,488938.3277,95454.99517,1058766.04,569982.5035,488938.7184,3267
981,case_982,0.844389692,1.497351345,1.374586966,3.607567465,0.297145971,0.243483761,0.218713612,0.352986446,0.209145001,0.207303081,0.369852007,0.281754955,482486.9174,110647.8226,1067509.5,585175.3626,482487.3082,3306
982,case_983,0.814785699,0.735751239,0.583072853,3.627639978,0.38320653,0.755863168,0.319340747,0.252456645,0.220993006,0.235147123,0.32762918,0.259100066,487563.1517,73476.39521,1035412.7,548003.9036,487563.5424,3277
983,case_984,0.979472829,1.252905752,0.812445592,3.078565067,0.226789185,0.478820001,0.218631681,0.308026546,0.296286945,0.208589777,0.394812535,0.282758411,476901.3638,82047.97572,1033325.86,556575.4841,476901.744,3299.33
984,case_985,0.87235015,1.131356712,1.015657231,3.539504596,0.322325916,0.491686001,0.343127115,0.339877127,0.208071374,0.25081332,0.235682624,0.246900554,482414.8138,89057.37014,1045846.96,563584.8785,482415.2045,3289.17
985,case_986,0.705340981,0.710413409,1.213968145,3.721353803,0.255968683,0.62163617,0.337882315,0.306194432,0.20689362,0.209762664,0.35054894,0.322949109,470457.7152,76266.7439,1021103.02,550794.2522,470458.0848,3293.33
986,case_987,0.862779991,0.524355,1.357047793,3.262483779,0.201103502,0.391591187,0.36999551,0.273872053,0.222202197,0.283644343,0.386650858,0.265107138,469442.8464,88834.00163,1032655.73,563361.51,469443.216,3295.33
987,case_988,0.884996044,1.26060741,1.010958114,3.146709494,0.230453553,0.351223107,0.271080068,0.391024591,0.215507976,0.253240148,0.357257468,0.314336595,486953.0266,92766.68722,1054093.05,567294.1956,486953.4173,3296
988,case_989,0.858479975,1.284777612,0.967752109,3.825267698,0.356489378,0.321254208,0.341916822,0.281183638,0.223874063,0.246487277,0.234332483,0.234155956,492072.4406,105805.7013,1072249.87,580333.2096,492072.8314,3286.67
989,case_990,0.641716411,0.507891343,1.131768047,3.786285732,0.366351324,0.662442073,0.343222982,0.389082754,0.204029228,0.234805606,0.23586533,0.211873124,470627.0237,81533.21154,1026538.73,556060.7199,470627.4038,3257
990,case_991,0.836421837,0.874536638,0.519012176,3.209226935,0.325920118,0.488582524,0.340795657,0.208489182,0.202562813,0.256828869,0.256141877,0.306452815,485261.7686,86141.89328,1045777.54,560669.4016,485262.1594,3271.17
991,case_992,0.591696148,0.629489135,0.912787773,3.676313945,0.275749743,0.213584474,0.323208264,0.244036271,0.223742487,0.229560628,0.393814593,0.328204126,485721.3715,112536.4314,1072631.55,587063.9714,485721.7622,3252.67
992,case_993,0.765668633,0.547304154,1.25909002,3.126010048,0.344120628,0.479546776,0.266633862,0.335735283,0.233501975,0.27534293,0.389191852,0.264138085,474727.6512,82626.74497,1031731.62,557154.2533,474728.0314,3283.17
993,case_994,0.503004472,0.80558962,0.525079371,3.727188566,0.329521345,0.504063139,0.365933502,0.270362487,0.209291349,0.21692176,0.333986061,0.321550259,493252.0243,82067.16774,1049690.57,556594.6761,493252.415,3259.33
994,case_995,0.691468671,0.567841038,0.813790102,3.151447164,0.388102498,0.41794805,0.300763767,0.247667347,0.259081497,0.252065977,0.201460813,0.279890566,476452.2048,94140.21512,1044969.08,568667.7235,476452.585,3236.83
995,case_996,0.875819831,1.253375271,1.296294118,3.948494451,0.384340572,0.558965802,0.348805216,0.321380414,0.277647246,0.286705924,0.364097193,0.302828586,502604.1187,76799.36996,1053771.89,551326.8466,502604.52,3320.17
996,case_997,0.871324106,1.498210626,1.03085993,3.377898231,0.208918953,0.704826132,0.221327518,0.232556684,0.21406861,0.230172361,0.286305089,0.203613498,459540.3014,78463.59679,1012385.91,552991.1051,459540.671,3303
997,case_998,0.780606034,1.078179582,0.601549303,3.639238625,0.229556248,0.59289859,0.224360519,0.374329808,0.239138071,0.244363396,0.206244488,0.37260561,480126.6941,79653.217,1034155.41,554180.7253,480127.0742,3279.33
998,case_999,0.572109383,0.79124677,0.585411954,3.737039108,0.329119069,0.311251367,0.228758042,0.38676324,0.253755968,0.22725063,0.315043023,0.337988903,493062.1978,97493.30804,1064926.93,572020.8164,493062.5885,3248.5
999,case_1000,0.919978562,1.394413515,1.141178855,3.493783409,0.386884297,0.635481835,0.390218343,0.224903494,0.275497163,0.23067805,0.229116831,0.359561641,486009.5434,77370.88678,1037754.08,551898.3951,486009.9235,3314.83
1000,case_1001,0.94636809,1.317008653,1.189639299,3.382414924,0.354433017,0.246620261,0.265812341,0.364266892,0.226404611,0.208352927,0.258529388,0.34877045,492666.9581,113946.4114,1080984.92,588473.9514,492667.3488,3296.83
1001,case_1002,0.601497106,1.415936982,0.957348357,3.135437868,0.242376321,0.265748188,0.268056134,0.315975433,0.22365418,0.239442479,0.234386322,0.358913531,483204.0893,109744.3725,1067322.99,584271.8808,483204.48,3265.5
1002,case_1003,0.757136688,1.25828653,1.261296239,3.559246505,0.269279183,0.237171164,0.326129005,0.265877254,0.231625476,0.297457942,0.384754588,0.219604385,488290.9363,110687.1884,1073351.05,585214.7284,488291.3165,3298.67
1003,case_1004,0.97731119,0.990697879,1.456102359,3.889937905,0.379549288,0.640048432,0.322967263,0.244406284,0.23558044,0.250565056,0.235197692,0.227884859,471528.1824,80722.74457,1026629.14,555250.2529,471528.5626,3314.67
1004,case_1005,0.629473142,0.920911362,1.020318376,3.390530442,0.328327027,0.512998321,0.204350958,0.219395529,0.258012023,0.286136875,0.207939097,0.26901108,461665.153,86353.10051,1022399.6,560880.6089,461665.5226,3273.5
1005,case_1006,0.79927518,1.072329845,1.164552435,3.120947457,0.314054811,0.306933443,0.306811008,0.303350971,0.209370549,0.281714035,0.314821413,0.332640883,486847.8278,98871.30141,1060092.52,573398.8098,486848.2186,3288.67
1006,case_1007,0.516921742,0.722502041,0.880245991,3.952437039,0.292096309,0.439320413,0.288242374,0.249245709,0.277861974,0.21560909,0.303466848,0.349958789,472630.583,84683.3631,1031691.83,559210.9031,472630.9526,3263.83
1007,case_1008,0.967765208,0.904788226,0.875399786,3.168333464,0.324587845,0.232700327,0.352273965,0.251352413,0.290673917,0.243380953,0.243625245,0.272425156,492324.719,119405.9077,1086102.28,593933.4477,492325.1098,3272.67
1008,case_1009,0.617420581,0.952497168,1.127006924,3.882400265,0.236196853,0.649655984,0.307124297,0.349207805,0.287702763,0.26048725,0.277698928,0.291508662,471443.449,75955.68116,1021777.39,550483.1895,471443.8186,3290.17
1009,case_1010,0.903716333,0.818467556,1.411330377,3.689757437,0.255866205,0.302906334,0.209520186,0.30717789,0.238464069,0.296694551,0.26004029,0.366402609,466191.5914,98697.27476,1039268.78,573224.8148,466191.961,3303.33
1010,case_1011,0.809517273,0.721888909,0.936318535,3.608602674,0.222425024,0.721356348,0.38849282,0.348566003,0.266867024,0.295323162,0.352721327,0.295131152,484739.6294,71811.4083,1030925.11,546338.9166,484740.0202,3293.5
1011,case_1012,0.73665008,1.20778637,0.913590275,3.198152593,0.288423416,0.333846682,0.293208006,0.328048103,0.29050476,0.254118362,0.383314481,0.25994925,490953.1546,94189.87368,1059515.11,568717.382,490953.5453,3282.5
1012,case_1013,0.544480828,0.798776074,1.255097863,3.357560495,0.211553657,0.554099633,0.37906408,0.34934062,0.222421892,0.257203954,0.224405429,0.346774679,464767.6282,82055.29149,1021203.27,556582.7998,464768.0083,3273.83
1013,case_1014,0.91241699,0.940397299,0.76076516,3.582652457,0.326900483,0.759387845,0.376277822,0.396549025,0.237568398,0.297511146,0.338163489,0.219563454,499587.1795,73223.54193,1047180.1,547751.0503,499587.5808,3294.67
1014,case_1015,0.935261761,0.561080424,1.495894606,3.576939311,0.233040273,0.30652853,0.289780439,0.369125994,0.256667468,0.287826147,0.300292056,0.380340803,472488.4138,96003.45623,1042869.79,570530.9646,472488.7939,3303.67
1015,case_1016,0.599662923,1.0169016,0.505970717,3.440556555,0.379406039,0.523175826,0.228173546,0.397583602,0.219007426,0.293138417,0.223120311,0.338704476,497837.9261,83350.11944,1055557.96,557877.6278,497838.3274,3258.33
1016,case_1017,0.720189211,1.142109248,1.342618189,3.856335035,0.201433214,0.737675089,0.318938315,0.392075924,0.236305958,0.210686925,0.341357763,0.249805061,470617.3085,73755.34457,1018751.15,548282.8529,470617.6781,3307.67
1017,case_1018,0.554704218,1.23141506,0.974979677,3.552650506,0.358316998,0.718033363,0.223684364,0.336527743,0.230791029,0.272237976,0.397485198,0.299054102,482817.4771,71545.3803,1028737.52,546072.8886,482817.8678,3290.83
1018,case_1019,0.728394906,1.102298929,1.485765649,3.045464677,0.218467463,0.66330034,0.328952368,0.2090198,0.23180556,0.201047326,0.273049274,0.289481075,454092.4397,77980.31259,1006456.49,552507.8209,454092.8093,3304.17
1019,case_1020,0.903322395,0.540616195,1.079845693,3.521606394,0.217821367,0.725227393,0.344069952,0.236292845,0.29992521,0.238184802,0.362878891,0.361236056,466366.3699,70519.52566,1011265.76,545047.034,466366.7501,3301
1020,case_1021,0.568146602,0.98257244,1.023635065,3.580875341,0.389661165,0.586198589,0.332503937,0.3830661,0.255930901,0.213283286,0.367615205,0.208270107,489225.0739,79993.95453,1043591.66,554521.4629,489225.4646,3275
1021,case_1022,0.806752428,0.766648835,1.328358474,3.293706762,0.20090683,0.492311116,0.365387022,0.328472936,0.291327697,0.286477736,0.200357524,0.270280704,459528.865,87353.93585,1021264.8,561881.4442,459529.224,3289.67
1022,case_1023,0.910834813,0.589883594,1.281492965,3.446424164,0.342769812,0.505101978,0.30347049,0.388761168,0.237976525,0.204510906,0.353925991,0.237002247,473951.1533,84285.42955,1032614.04,558812.9379,473951.5334,3295.17
1023,case_1024,0.638159683,0.797154006,0.594497241,3.014026106,0.252779603,0.549839259,0.330627461,0.257109232,0.299831437,0.257937107,0.202205374,0.230863862,471788.328,85772.11436,1031938.6,560299.6544,471788.7082,3241.67
1024,case_1025,0.908519621,1.002467882,1.091888815,3.154278964,0.377657479,0.44217553,0.367367963,0.307794115,0.217597717,0.225162704,0.386903065,0.326154773,497887.6848,84432.94841,1056690.54,558960.4568,497888.0861,3299.83
1025,case_1026,0.876250981,0.854179172,0.771515842,3.403392323,0.320207877,0.202935326,0.305051046,0.266818984,0.220776553,0.241883131,0.231253825,0.250581083,490646.7139,135668.5477,1100687.45,610196.1194,490647.1046,3260
1026,case_1027,0.668651557,1.001797564,1.408927963,3.874412509,0.371510107,0.757492309,0.397764655,0.228059358,0.294337991,0.275776169,0.314489086,0.308302672,485380.2941,70936.58789,1030690.73,545464.0962,485380.6742,3311.17
1027,case_1028,0.584990013,1.157018205,0.968809436,3.769614127,0.237163006,0.431333712,0.323926226,0.365051919,0.268530414,0.256432937,0.225749327,0.281444657,478268.8416,90491.19772,1043136.14,565018.7061,478269.2323,3271.83
1028,case_1029,0.657844031,1.29880835,0.84558199,3.414566509,0.360451989,0.484566485,0.383355422,0.231652279,0.280479439,0.200421698,0.284303505,0.272262438,489059.6621,86162.63713,1049594.99,560690.1455,489060.0528,3280.83
1029,case_1030,0.561842561,0.643644476,1.382039312,3.153639983,0.361952206,0.591214108,0.35599576,0.374175904,0.241536289,0.200149316,0.340974585,0.251432303,475460.135,79951.2317,1029788.37,554478.74,475460.5152,3275.33
1030,case_1031,0.952250505,1.063281968,1.238660712,3.644230915,0.329908198,0.29079764,0.396559124,0.326375001,0.276701286,0.284552304,0.341020901,0.258116792,501128.3482,100681.4636,1076178.7,575209.0036,501128.7494,3304.67
1031,case_1032,0.515385825,1.213937755,0.746144519,3.44626146,0.245217894,0.788122928,0.246228596,0.210622914,0.262599199,0.235318618,0.360646755,0.241186606,465811.8854,71761.17968,1011953.1,546288.688,465812.255,3279.67
1032,case_1033,0.998583005,1.349517687,1.446353654,3.148917117,0.245917924,0.265967731,0.370168484,0.223721104,0.248921224,0.280497619,0.233114176,0.274299239,477496.7894,111861.8287,1063734.96,586389.3687,477497.1696,3311.33
1033,case_1034,0.769637424,1.071245481,0.713504326,3.233573316,0.298288913,0.46372676,0.325506709,0.205050355,0.217139911,0.286518632,0.270534835,0.342843748,481990.8086,85171.65116,1041537.38,559699.1595,481991.1994,3277.5
1034,case_1035,0.703483139,1.151462822,1.231837762,3.458416193,0.207492572,0.50387421,0.245059465,0.347184147,0.255099878,0.283387841,0.248939535,0.372259839,467187.1459,81974.15295,1023540.88,556501.6613,467187.5155,3298.5
1035,case_1036,0.794524673,1.040591421,0.615108441,3.085104962,0.235238011,0.463278393,0.388379291,0.264794773,0.21727029,0.258585997,0.203228413,0.248044429,479944.7981,92553.54812,1046873.92,567081.0881,479945.1782,3263.67
1036,case_1037,0.714785674,1.437224668,0.678870273,3.823251182,0.204340442,0.402057523,0.222981727,0.259090107,0.249956729,0.225261776,0.275344625,0.348372225,475490.5795,89033.96601,1038901.54,563561.506,475490.9597,3289
1037,case_1038,0.544558011,1.370297022,1.485521753,3.857772532,0.347579891,0.676501859,0.258629369,0.320496996,0.225078109,0.233914546,0.362106324,0.303104301,476430.1978,73697.3568,1024504.22,548224.8651,476430.5779,3307.17
1038,case_1039,0.813268442,1.347243545,0.742711815,3.428916985,0.354753757,0.424989072,0.264303375,0.269137204,0.288651269,0.25256171,0.345075491,0.212514959,491018.2042,88891.89439,1054282.17,563419.4027,491018.5949,3288.67
1039,case_1040,0.654414057,0.577120998,1.171219744,3.051653048,0.25380654,0.581149342,0.24868856,0.308302974,0.201533523,0.20421585,0.324392369,0.364886805,458668.6262,78159.21642,1011210.11,552686.7248,458668.9853,3274.5
1040,case_1041,0.908144142,0.590254022,0.643844827,3.207917903,0.302666702,0.509417284,0.355839798,0.303861261,0.245919581,0.260005913,0.254859499,0.305416192,484936.7741,84217.05402,1043527.81,558744.5624,484937.1648,3264.33
1041,case_1042,0.764849746,1.414409234,1.199377197,3.405512485,0.243186944,0.623288376,0.362253786,0.326922204,0.256458799,0.28088217,0.320066696,0.315795601,483648.5174,76025.57685,1034048.5,550553.0852,483648.9082,3310.83
1042,case_1043,0.589399593,1.484333047,0.523011448,3.016344746,0.350996558,0.283069729,0.286169265,0.323274759,0.282611431,0.252238344,0.240284749,0.255975634,504686.8253,109429.5094,1088484.1,583957.0494,504687.2266,3263
1043,case_1044,0.575243688,0.730965764,0.755645816,3.205050139,0.323559551,0.580403671,0.324844825,0.247521262,0.202786099,0.24963555,0.200509067,0.209507523,467654.7427,87633.93032,1029668.13,562161.4387,467655.1229,3233.67
1044,case_1045,0.609880805,1.34673502,1.104190573,3.533250548,0.340710531,0.602809348,0.246638065,0.358118188,0.245068227,0.283443021,0.324409709,0.391749405,488369.7984,74938.88414,1037681.58,549466.3925,488370.1891,3299.33
1045,case_1046,0.663009231,0.868610659,0.507888657,3.716058018,0.389885987,0.626347019,0.223790198,0.380514812,0.252854262,0.230574938,0.294879646,0.236625967,488866.8048,79132.68888,1042372.24,553660.1972,488867.1955,3260.33
