Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling[kWh],c7: Not Comfortable[Hours]
case_342,0.605294112,0.69905059,1.027009963,3.704498036,0.347766706,0.783370319,0.227453839,0.303705236,0.213232946,0.205680787,0.257402312,0.336940299,462254.6861,73014.67828,1009650.51,547542.1866,462255.0557,3277.67
case_343,0.860067739,1.385296989,0.875086018,3.412638777,0.225516588,0.652192972,0.219831921,0.267476134,0.224057187,0.296679655,0.340909501,0.314724031,472058.0515,74511.78252,1020947.89,549039.2909,472058.4211,3304.67
case_344,0.526741812,0.798363101,0.664127576,3.837420084,0.248466143,0.707364054,0.240838944,0.329901123,0.289383339,0.278570772,0.253690557,0.227148458,467575.0253,76166.06497,1018120.55,550693.5416,467575.3949,3260.33
case_345,0.526069518,1.486119916,1.008183684,3.203792762,0.251922089,0.605718617,0.369230914,0.35602585,0.251296332,0.223539943,0.353460938,0.375120947,493525.9296,75370.29288,1043267.51,549897.8012,493526.3203,3294.67
case_346,0.712681791,1.403965415,0.698646182,3.022295233,0.371608559,0.396215245,0.350601989,0.385093237,0.234841556,0.205409152,0.352432042,0.387142833,515110.7491,87289.86744,1076765.09,561817.4075,515111.161,3283.5
case_347,0.956828261,0.73696196,0.99960102,3.08110778,0.253210808,0.369494568,0.211688254,0.288721543,0.270414453,0.221493087,0.206474368,0.265002688,461393.7926,100082.6472,1035857.86,574610.1556,461394.1622,3273
case_348,0.551354041,1.384339348,1.214808074,3.748023082,0.217046337,0.628176621,0.365459049,0.24496786,0.227556927,0.275325937,0.3748785,0.278507841,478211.3002,75246.87489,1027834.3,549774.3832,478211.6803,3304.33
case_349,0.899983303,1.472213656,0.771529453,3.639218648,0.280963139,0.403080671,0.34831213,0.282770519,0.222313743,0.233032956,0.272862727,0.212341383,490584.336,95714.84752,1060671.41,570242.3875,490584.7267,3291.33
case_350,0.950608685,1.286835551,0.984872935,3.550179243,0.314132511,0.799263216,0.356638352,0.277304577,0.26119157,0.260162137,0.206771013,0.397827577,483306.4157,71489.3244,1029170.24,546016.8327,483306.8064,3308.83
case_351,0.723153802,1.24103015,1.346782216,3.444168216,0.348104669,0.299270094,0.276308443,0.319547786,0.237148264,0.275964817,0.22211975,0.241539488,480137.1274,109281.9588,1063794.58,583809.4672,480137.5075,3290.33
case_352,0.921851732,0.56960988,1.407953489,3.466066419,0.28796755,0.601870611,0.221100673,0.208318914,0.238327692,0.208857583,0.238746286,0.247505493,441966.7296,82888.02247,999242.32,557415.5625,441967.0781,3298.17
case_353,0.731634988,1.204487162,0.719072954,3.376217786,0.289510989,0.699312057,0.398575986,0.284888949,0.232355104,0.265913158,0.376830205,0.350371637,500228.2982,71823.03119,1046420.5,546350.5395,500228.6995,3298.83
case_354,0.858620354,1.374985278,1.195506261,3.683565065,0.266770098,0.464607285,0.362257243,0.224481822,0.271769524,0.224882302,0.38512574,0.369101876,486887.2166,80658.07443,1041918.67,555185.5828,486887.6074,3320.33
case_355,0.795193548,1.167662334,0.976519455,3.349225719,0.350883928,0.223506953,0.33678431,0.241461248,0.253229202,0.255313798,0.24006874,0.286531284,492890.0064,122346.6572,1089608.14,596874.1973,492890.4077,3274
case_356,0.644644297,1.053892149,1.435228873,3.202667385,0.290427001,0.376458336,0.390161523,0.243213608,0.253541023,0.211669428,0.369006114,0.360390645,481130.1264,88649.84058,1044155.16,563177.3489,481130.5171,3303.33
case_357,0.936602214,0.761451872,0.628331104,3.794522928,0.271172068,0.463302893,0.205463255,0.327627297,0.269525771,0.211237941,0.295807535,0.398295028,479830.6867,82548.26671,1036754.57,557075.7751,479831.0774,3287.5
case_358,0.943187764,1.309479169,1.328505536,3.035028421,0.276080727,0.355031228,0.398303127,0.364940192,0.251435199,0.263230528,0.266856068,0.324175637,492422.2406,95011.55183,1061805.41,569539.0602,492422.6419,3311.67
case_359,0.805164128,0.791227713,0.81621922,3.074493514,0.332057374,0.527360941,0.390968287,0.269082597,0.25384072,0.213808908,0.259491336,0.300924552,483587.1744,83845.91329,1041807.5,558373.4216,483587.5546,3265.33
case_360,0.55346484,0.799648349,0.988129502,3.719257477,0.321067221,0.782008529,0.27877868,0.242629855,0.296422683,0.219092263,0.230319137,0.278764059,461695.3123,74037.71429,1010114.35,548565.2226,461695.6819,3274.33
case_361,0.788314331,0.990728189,1.105806706,3.145150976,0.375831844,0.330825916,0.28825008,0.274809165,0.211677153,0.251064829,0.265643664,0.253678877,481388.7725,102616.0889,1058379.95,577143.5972,481389.1526,3273.5
case_362,0.587169893,0.701594587,1.436974569,3.796044264,0.230331558,0.365601641,0.261957386,0.353727073,0.214795916,0.243148364,0.231580802,0.25554804,455938.8979,99326.08261,1029648.11,573853.591,455939.2675,3276.67
case_363,0.543639031,0.533610472,1.229854404,3.543033327,0.35658441,0.324821872,0.290862403,0.300064035,0.27627985,0.261301009,0.246637916,0.341350753,473510.0938,98074.80091,1045962.5,572602.3409,473510.4739,3256
case_364,0.53247461,1.387886575,0.769761937,3.216851451,0.348685186,0.325782988,0.330919904,0.21494612,0.263677026,0.213364261,0.252261965,0.337540765,488408.3107,99801.95603,1062583.15,574329.4644,488408.7014,3261.67
case_365,0.797358175,1.090707164,1.294446999,3.698639668,0.241825489,0.787435963,0.34897628,0.330201482,0.266725139,0.272882139,0.223971713,0.258663643,467189.8176,74325.15121,1015894.56,548852.6596,467190.1978,3305
case_366,0.599232873,0.784080558,1.471528738,3.335248564,0.281349845,0.577076411,0.323007009,0.380592159,0.233927533,0.221144382,0.281759426,0.292352053,465389.232,81005.46266,1020774.86,555532.971,465389.6016,3287.83
case_367,0.832840425,1.377745204,0.555701669,3.872529219,0.219817048,0.756379762,0.310872682,0.208115331,0.213506603,0.298636702,0.389161931,0.390818693,489958.9728,68426.202,1032757.58,542953.7103,489959.3741,3319
case_368,0.924982144,1.177250166,0.965907964,3.195506513,0.308989599,0.597487147,0.270860404,0.223607973,0.27892406,0.242848949,0.356718603,0.38997631,479684.6525,74686.50591,1028746.8,549214.0143,479685.0326,3307
case_369,0.541058351,0.802500722,0.530985556,3.186037018,0.351861551,0.738610293,0.305370251,0.271048518,0.247074843,0.255198101,0.375629343,0.267213901,489638.6352,72362.08626,1036373.22,546889.5946,489639.0259,3261.33
case_370,0.753616036,0.725050512,0.92044557,3.571099624,0.337794684,0.251815327,0.373232627,0.252031588,0.268778788,0.22260809,0.373903365,0.291821901,495901.2432,106309.8243,1076581.6,580837.3643,495901.6445,3267
case_371,0.692519616,0.95348058,0.511574855,3.299797283,0.285748067,0.786402054,0.20238411,0.284592838,0.29222411,0.231829949,0.268676621,0.331375471,473507.2742,71797.66352,1019682.55,546325.1719,473507.6544,3275
case_372,0.506923654,1.243484202,0.516006161,3.449301025,0.270038366,0.723480214,0.214940511,0.290987147,0.299389248,0.210984791,0.315121853,0.378472779,478826.3251,71635.86149,1024838.11,546163.3698,478826.7158,3276.5
case_373,0.822938772,0.776236378,1.466715225,3.132039453,0.301110616,0.400468141,0.303929165,0.269771708,0.285970538,0.201593634,0.32823387,0.222108174,465038.0909,92656.95067,1032075.31,567184.459,465038.4605,3294.5
case_374,0.733748521,1.343187238,1.491818899,3.012054203,0.289977038,0.423634749,0.377188935,0.267921246,0.242940985,0.265678136,0.294119733,0.246711176,478984.7674,90456.99412,1043817.64,564984.5341,478985.1475,3308.17
case_375,0.505724674,0.763252497,1.171048957,3.491722316,0.340212535,0.717893487,0.385826963,0.311471474,0.210014353,0.215914272,0.37712802,0.324931504,482807.5507,72496.39873,1029678.6,547023.9071,482807.9309,3282.67
case_376,0.89554251,1.280326177,0.724948913,3.489989509,0.267572231,0.454158371,0.236613042,0.227848615,0.274119583,0.2233566,0.390335872,0.24804861,478116.1334,84588.00473,1037080.29,559115.5131,478116.5242,3297.33
case_377,0.923847613,1.337176925,1.290795474,3.291276307,0.300997823,0.769360253,0.218806494,0.359670387,0.21278976,0.266746731,0.370114657,0.346463184,477289.1376,70145.94634,1021811.5,544673.4547,477289.5178,3317.5
case_378,0.807827222,0.540766738,1.405435867,3.419758347,0.358420951,0.284135326,0.384313971,0.216430598,0.218430805,0.219750081,0.385937617,0.379924097,482318.7389,98454.27085,1055147.84,572981.8109,482319.119,3293.83
case_379,0.990970295,1.225689928,0.944693553,3.686860035,0.281020542,0.240750456,0.371300801,0.399848262,0.250804811,0.274962469,0.318764423,0.287258448,508359.3926,110139.7724,1092865.75,584667.2808,508359.8045,3297.17
case_380,0.789109725,1.282988707,1.376027016,3.665975534,0.317111946,0.698080295,0.377762615,0.324051649,0.257675262,0.236699398,0.378524196,0.385049356,494014.5302,70925.44005,1039311.09,545452.9484,494014.9315,3323.33
case_381,0.69462211,1.246653814,1.061350798,3.855571819,0.212505135,0.269423225,0.229950708,0.210030734,0.223450308,0.225312186,0.236780542,0.306375488,464649.8419,110592.7168,1049622.96,585120.2568,464650.2221,3285.83
case_382,0.818799354,0.773015331,1.315137083,3.213660213,0.30732392,0.345833583,0.332721301,0.345364965,0.286205982,0.265101991,0.239042296,0.236169764,475018.7587,100725.4216,1050121.29,575252.9299,475019.1389,3278
case_383,0.529897445,0.579966122,0.767602587,3.198050405,0.236238317,0.793319584,0.380350277,0.34676782,0.229240498,0.231329796,0.332788657,0.320989106,479586.2755,71072.73722,1025034.68,545600.2139,479586.6557,3249
case_384,0.673429914,1.345173613,0.801631109,3.205508287,0.23840835,0.405062725,0.290541485,0.366472041,0.255138791,0.286018688,0.298792783,0.323243731,489283.3334,88354.58117,1052010.55,562882.1212,489283.7242,3280.67
case_385,0.622475808,0.500179708,1.455743622,3.865333591,0.28171204,0.225754749,0.293805738,0.293208246,0.260181958,0.298924698,0.337615829,0.307258672,474951.1219,109642.3951,1058970.66,584169.9351,474951.5021,3279.83
case_386,0.561494625,1.194851194,0.80555606,3.245634606,0.288654082,0.29879567,0.228303515,0.21373022,0.255722429,0.235298934,0.327490922,0.282525508,475358.0621,101374.0232,1051109.11,575901.5632,475358.4422,3262
case_387,0.661547437,1.423785945,0.902123036,3.945479223,0.351145838,0.380092664,0.301371327,0.359909807,0.258834111,0.249892159,0.304119284,0.37677061,504344.7024,88224.95586,1066937.52,562752.4642,504345.1037,3294.17
case_388,0.54637019,1.336088359,0.623080721,3.23058152,0.241472048,0.703202919,0.21717891,0.332362785,0.243081715,0.294901394,0.26386367,0.37613137,480532.8211,73192.56867,1028100.76,547720.0453,480533.2013,3276.5
case_389,0.907943648,0.509636061,0.612526501,3.623213829,0.289118154,0.455457433,0.226016777,0.275790985,0.282667821,0.257646197,0.349020178,0.240865599,473670.3101,85151.54071,1033199.39,559679.0491,473670.6902,3271
case_390,0.522435946,0.756497271,1.005306878,3.875850414,0.295328136,0.2543458,0.271972911,0.383359011,0.207598995,0.2586818,0.29284149,0.31755217,485794.0138,108573.9443,1068741.69,583101.4843,485794.4045,3249.67
case_391,0.641263563,0.712311838,1.142248383,3.830655116,0.284588611,0.60678962,0.39606003,0.232210453,0.224161857,0.202696822,0.272032867,0.200232247,465013.5811,83014.00573,1022407.85,557541.5141,465013.9507,3270.83
case_392,0.761298729,0.890026993,0.835194636,3.093912525,0.327715157,0.706012285,0.312786986,0.22607389,0.297296628,0.252592795,0.220675003,0.311413105,473202.0902,75829.00116,1023408.79,550356.5095,473202.4704,3276.17
case_393,0.930420049,0.861557503,0.703782059,3.75995175,0.208232023,0.59059667,0.272392654,0.233056653,0.270230159,0.24302905,0.377293576,0.309906667,472598.9347,75749.63614,1022726.46,550277.1445,472599.3149,3297.17
case_394,0.690829371,1.126283918,1.442992488,3.031700379,0.309435711,0.270755405,0.227527757,0.258597897,0.208289488,0.246499355,0.305933517,0.231837372,468364.7971,110945.3939,1053689.4,585472.9022,468365.1667,3288.17
case_395,0.616164417,1.006015992,0.903978324,3.810067726,0.32748026,0.281042882,0.322361813,0.352221903,0.288802962,0.238562374,0.247437402,0.360596102,495936.3552,103238.8478,1073545.71,577766.3561,495936.7459,3265.17
case_396,0.631755956,0.507825681,0.694030152,3.170432621,0.381451591,0.232404339,0.31779283,0.259830612,0.280974893,0.288710505,0.260074478,0.377802503,497069.9184,110724.2106,1082164.29,585251.7506,497070.3091,3234.67
case_397,0.977009792,1.158612812,0.789819005,3.600392318,0.23067023,0.554774674,0.305527904,0.333363033,0.246100989,0.247211315,0.317348643,0.304450922,484363.1338,79612.29936,1038349.61,554139.8077,484363.5245,3302.67
case_398,0.565446955,1.198808039,0.830845271,3.565438388,0.314791508,0.217914657,0.265613573,0.270701591,0.283811331,0.242594805,0.309833023,0.209327973,489326.64,122131.6496,1085830.9,596659.1896,489327.0307,3255.5
case_399,0.730639411,1.002786087,1.354132304,3.390673761,0.350422008,0.433024082,0.246958251,0.292090495,0.228234241,0.293555923,0.317940579,0.359956141,475933.2019,84824.2946,1035134.34,559351.8029,475933.5821,3301.33
case_400,0.715262552,0.677213166,0.539205956,3.389283312,0.249570175,0.476180544,0.312456519,0.376947087,0.242159137,0.269312495,0.286395158,0.238852462,482752.6493,87156.7901,1044284.12,561684.2984,482753.0294,3250.83
case_401,0.946764598,1.159671312,0.749550295,3.273080117,0.249893519,0.637222362,0.331584325,0.399525545,0.265140226,0.240635774,0.219097748,0.34977343,488555.5488,78043.08253,1040971.49,552570.5909,488555.9395,3291.67
case_402,0.773247455,1.033708936,0.646944303,3.71788571,0.214878144,0.352722375,0.37734206,0.230022939,0.299089878,0.288406345,0.366981778,0.336400171,493648.415,88708.68344,1056728.33,563236.1918,493648.8163,3289.83
case_403,0.564076334,1.254733922,1.004632196,3.167419842,0.378038106,0.589503222,0.272865043,0.274636662,0.278689044,0.20222637,0.282669168,0.349275861,479889.2736,78413.39984,1032678.26,552940.9082,479889.6538,3282.17
case_404,0.996031082,1.474296509,1.174461311,3.936850149,0.227413071,0.360493316,0.253046917,0.211855752,0.201446964,0.247075042,0.200262952,0.332445238,468274.6992,97901.97772,1040555.94,572429.5177,468275.0688,3310.17
case_405,0.972386622,1.304016989,0.762191284,3.282068695,0.361620063,0.485389043,0.204238572,0.361783418,0.225411471,0.26267531,0.270224594,0.200445833,485881.873,89341.67173,1049597.23,563869.1801,485882.2637,3290.5
case_406,0.862348995,1.440866293,0.908732156,3.959759119,0.329974446,0.417018188,0.246444203,0.304531593,0.282964996,0.270096243,0.364425831,0.233008453,492523.9862,86777.03513,1053672.61,561304.5435,492524.3875,3303.67
case_407,0.693628795,1.310223197,0.569721706,3.261569749,0.208971251,0.423479701,0.351611044,0.30271573,0.268995205,0.260552157,0.343622442,0.218245586,491000.569,89140.53556,1054513.2,563668.0756,491000.9702,3279.67
case_408,0.709434882,1.455113126,1.1436236,3.546705675,0.35676936,0.653003857,0.281378821,0.331042724,0.235649764,0.239438537,0.314976123,0.275080682,483875.1034,76734.28811,1034983.72,551261.7965,483875.4941,3302.17
case_409,0.972966904,0.568161976,0.925309245,3.905165785,0.331464203,0.404500995,0.289646564,0.363635617,0.268719669,0.272081375,0.246954755,0.310600974,486132.8208,90002.62463,1050509.05,564530.133,486133.2115,3279.5
case_410,0.594566269,0.767218663,1.095756767,3.190987808,0.228501438,0.288335094,0.375340678,0.273858045,0.289225165,0.21780812,0.388211466,0.339777328,483408.9005,97743.91275,1055527.29,572271.4528,483409.2806,3268.83
case_411,0.758577454,0.585571526,1.123246863,3.997373341,0.226443237,0.795178322,0.224544179,0.285935299,0.206031252,0.280813405,0.325295186,0.274594473,453530.975,71071.37541,998986.27,545598.8838,453531.3446,3293.67
case_412,0.600398463,1.016945483,0.595656287,3.881846605,0.394913295,0.260124451,0.327913016,0.239863242,0.262234654,0.230017548,0.238989811,0.313005195,499769.6352,110647.5059,1084786.45,585175.0459,499770.0365,3256.17
case_413,0.668184528,0.701082205,1.159585163,3.526147336,0.304067891,0.716704712,0.292480211,0.375291505,0.207469729,0.295327648,0.288970823,0.323601599,474125.7734,73664.07163,1022167.25,548191.58,474126.1536,3285.33
case_414,0.911317609,0.948129612,0.608165995,3.136769437,0.232486653,0.56214911,0.37979835,0.383930585,0.292894978,0.260656519,0.333860747,0.28323742,497821.9699,78823.27298,1051015.16,553350.7813,497822.3606,3285.17
case_415,0.817032487,1.064005618,1.355997052,3.922641114,0.294584116,0.424308771,0.23385434,0.230904173,0.213636086,0.223162489,0.313659578,0.294568816,463589.5651,88142.51885,1026112.81,562670.0272,463589.9347,3305.5
case_416,0.872968702,0.631289409,0.912624533,3.436507097,0.260981603,0.665344177,0.27329413,0.396265049,0.284834465,0.252012669,0.387142233,0.270022392,477005.7389,73883.06968,1025265.29,548410.5464,477006.119,3287.17
case_417,0.84886934,1.163342818,1.401613012,3.160945888,0.315207172,0.445319255,0.395368433,0.321929646,0.238679434,0.251515485,0.370705864,0.216206682,489211.7683,87421.32961,1051005.73,561948.838,489212.159,3309.33
case_418,0.56228018,1.111698139,0.943008289,3.14846986,0.397643891,0.649056035,0.33502286,0.398635329,0.286950364,0.218652699,0.301496441,0.369487129,499549.2374,74815.3078,1048733.93,549342.8161,499549.6387,3277
case_419,0.975257221,1.299842424,1.26786043,3.044766422,0.208478853,0.472759076,0.232949499,0.349266383,0.284490243,0.283251849,0.298180802,0.366290449,474046.9008,82014.75389,1030439.08,556542.2622,474047.281,3311.17
case_420,0.62728686,0.804559941,0.874693179,3.214280542,0.255799007,0.668795046,0.331901521,0.229799216,0.261083768,0.267356706,0.296492255,0.384266997,470966.1158,73477.21863,1018821.73,548004.727,470966.496,3277.17
case_421,0.720502696,1.026495143,0.91118644,3.235290798,0.249130849,0.640594117,0.241050023,0.298266987,0.264525972,0.280979245,0.260524675,0.254495144,465849.4579,78510.81676,1018740.29,553038.3251,465849.8381,3282
case_422,0.665022643,0.670804957,1.357941287,3.674357689,0.259578828,0.489493322,0.264980446,0.308851299,0.278256494,0.293029855,0.377890787,0.389388935,470370.5107,78070.16038,1022819.25,552597.6687,470370.8909,3299.67
case_423,0.827708961,1.114759178,0.602180616,3.33475431,0.231445055,0.504087283,0.230050128,0.230439353,0.244179065,0.296278318,0.384603628,0.270685741,475954.0685,80574.84567,1030905.74,555102.354,475954.4486,3289.33
case_424,0.944466474,0.591578864,0.78068359,3.268429954,0.35383942,0.747878538,0.267814486,0.278805355,0.267769305,0.236817257,0.375130799,0.379011807,482338.9824,69818.54188,1026532.35,544346.0502,482339.3731,3292
case_425,0.584082136,0.943118534,0.862824678,3.402914279,0.209736298,0.515245427,0.283030706,0.320064862,0.239678115,0.207110421,0.348308382,0.37702456,473248.681,79833.95769,1027460.31,554361.466,473249.0611,3275.5
case_426,0.919877506,0.881621836,0.967334673,3.800113932,0.380251731,0.514459895,0.31557022,0.294788788,0.256628562,0.236402137,0.354741718,0.225564042,489339.217,82579.62001,1046291.45,557107.1284,489339.6077,3295.67
case_427,0.929097113,1.036532587,1.362087014,3.468433569,0.285876662,0.44918935,0.386014937,0.211305736,0.245882065,0.24894083,0.293952739,0.326889004,474117.5155,85855.02642,1034349.95,560382.5348,474117.8957,3314.67
case_428,0.781650836,0.646772814,1.496540923,3.237874076,0.363519137,0.354345513,0.335438915,0.321293578,0.228897815,0.224739833,0.204345628,0.3246358,470482.8163,100421.928,1045283.31,574949.468,470483.1965,3280.83
case_429,0.714240466,0.923093116,1.387735567,3.163939678,0.200273179,0.610844266,0.20624334,0.263765672,0.223912571,0.205162175,0.239490865,0.322903679,444319.5293,80290.22738,998996.56,554817.7357,444319.8883,3299.33
case_430,0.868950336,1.173822169,1.450831712,3.977833368,0.264674894,0.379160689,0.344529891,0.397730141,0.254278815,0.25390051,0.233242252,0.256729009,480524.9011,95911.48655,1050811.79,570439.0266,480525.2918,3307.5
case_431,0.965931597,1.185310894,0.882319441,3.988663357,0.365262638,0.766493032,0.382956153,0.322280849,0.289047621,0.215248129,0.305357537,0.356076428,503426.2886,70555.09107,1048349.53,545082.5994,503426.6899,3318.17
case_432,0.503934721,0.816954217,1.411838801,3.442301489,0.393144009,0.72851575,0.281010381,0.394358137,0.236776423,0.209149466,0.364668574,0.294005423,474718.7069,72956.56383,1022052.48,547484.0722,474719.087,3290.83
case_433,0.846532173,0.913430651,0.653176903,3.501774715,0.298095626,0.252789489,0.353472109,0.25088494,0.212187599,0.212087558,0.391367096,0.317958447,499500.2285,106067.3905,1079937.01,580594.9305,499500.6298,3278.83
case_434,0.611096836,1.011712815,0.678736461,3.626593085,0.375176751,0.23040852,0.220969225,0.345831734,0.21577556,0.292602978,0.322132349,0.228939365,497722.4842,116274.4415,1088366.87,590801.9815,497722.8749,3253.17
case_435,0.848319331,0.626584707,0.513518157,3.194928277,0.244639332,0.373846936,0.34943489,0.277883722,0.279874542,0.258309303,0.353063824,0.249040525,489997.5907,91663.84281,1056033.83,566191.3828,489997.9814,3266
case_436,0.659193725,1.127904362,0.8689397,3.539071145,0.257058113,0.724815797,0.311966459,0.231372693,0.216433354,0.279386956,0.255659488,0.361794496,470846.3971,73364.15673,1018588.98,547891.6334,470846.7773,3289.5
case_437,0.603273058,0.789388867,0.948060311,3.231426259,0.357040409,0.672718783,0.35268089,0.375058091,0.232897503,0.224326232,0.323593689,0.290492812,487038.1085,75865.86504,1037277.31,550393.3734,487038.4992,3266.5
case_438,0.733958192,0.616937884,0.645702086,3.842799408,0.299835874,0.694319611,0.395524409,0.367778201,0.285076287,0.269238285,0.26919431,0.244617177,490918.7078,75932.9421,1041223.77,550460.4504,490919.0986,3262.33
case_439,0.836845368,1.258600441,0.588841424,3.861095943,0.297730733,0.75044307,0.327288224,0.350762737,0.200303238,0.226501346,0.214528234,0.277125467,488593.2586,76849.7886,1039815.87,551377.2969,488593.6493,3288.83
case_440,0.816835508,0.793864881,0.880694411,3.399727314,0.225870741,0.23500676,0.324167222,0.37938494,0.260499732,0.202935351,0.25031394,0.224934282,481693.7347,125436.6041,1081505.36,599964.1441,481694.1254,3253.17
case_441,0.740420539,0.969754611,1.169423336,3.4960796,0.25289197,0.771121432,0.324466896,0.308279712,0.286072547,0.255565328,0.23511715,0.207944046,462109.7923,76308.96001,1012799.93,550836.4367,462110.1619,3293.17
case_442,0.93288991,0.586771386,1.482797115,3.899145516,0.311242401,0.642886466,0.220492135,0.373619167,0.268401608,0.251155313,0.371507374,0.320586648,468418.7059,73496.569,1016294.48,548024.0773,468419.0861,3311.5
case_443,0.645609071,1.148374928,0.905860953,3.671031347,0.297019944,0.673869083,0.33405218,0.368825781,0.205768952,0.263525917,0.299138071,0.268255938,486069.1757,76519.94555,1036962.77,551047.4539,486069.5664,3285.33
case_444,0.994619704,0.707587093,1.261144253,3.115306624,0.359992168,0.537415118,0.21670462,0.265275586,0.291061442,0.254023131,0.280217036,0.267260874,465529.8701,82176.90429,1022086.89,556704.4126,465530.2502,3298.5
case_445,0.516392092,1.109589398,1.272822429,3.461263796,0.210377435,0.565908698,0.394606604,0.243508794,0.229527384,0.242223501,0.37541119,0.204772699,471497.8858,80788.80819,1026664.92,555316.3165,471498.2659,3293.17
case_446,0.941416253,0.555530283,0.889839566,3.94015331,0.28309067,0.416395572,0.393339769,0.314109544,0.238934315,0.283833447,0.326978347,0.250817522,491163.647,88207.12565,1053742.8,562734.634,491164.0378,3279.67
case_447,0.650455891,0.832868945,1.488302688,3.025183116,0.264461834,0.497092779,0.289784781,0.367285013,0.272359282,0.263864027,0.380375873,0.295496857,472258.0368,80683.56878,1027319.61,555211.0771,472258.4064,3297.33
case_448,0.855046525,1.429352835,1.432847766,3.062215803,0.239839328,0.70353229,0.212483925,0.229278395,0.248377861,0.264298961,0.355341082,0.205964769,457988.4461,75245.54475,1007616.47,549773.0531,457988.8051,3312.5
case_449,0.762604563,1.093930724,1.383257829,3.943598092,0.276376814,0.206559863,0.389213606,0.334881346,0.235479896,0.241447393,0.245190494,0.375708422,493928.6035,120527.8491,1088827.6,595055.3892,493929.0048,3295.5
case_450,0.573102328,0.659041887,0.96142462,3.31073853,0.207327793,0.336551922,0.350458157,0.282318677,0.298034991,0.230413114,0.318526447,0.203281334,469165.8048,99652.37862,1043197.15,574179.887,469166.185,3241.83
case_451,0.92852302,0.988865174,1.46224038,3.813677931,0.381825674,0.442672256,0.267250887,0.300899367,0.245517041,0.282475472,0.207026163,0.23485558,474587.6467,92473.51803,1041438.42,567001.0264,474588.0269,3304
case_452,0.505163746,1.132237376,1.037934912,3.985492525,0.280459998,0.296567908,0.366519341,0.374267837,0.253408825,0.20389779,0.315557502,0.329597627,496536.3533,99999.79852,1070906.49,574527.3385,496536.744,3271.5
case_453,0.856827193,0.786836686,0.82508488,3.481421554,0.363015271,0.499649124,0.364962682,0.233655184,0.246814203,0.287309209,0.280820029,0.279501169,487682.0467,83925.43666,1045980.61,558452.945,487682.4374,3279.67
case_454,0.971397089,0.818364596,1.033756088,3.366818173,0.338901723,0.708860251,0.213110886,0.245523991,0.279233148,0.253066561,0.281579251,0.270463489,464631.3619,75139.22856,1014151,549666.7369,464631.7315,3297.83
case_455,0.642402203,1.381462004,1.03949957,3.737709753,0.278692667,0.274556383,0.328009062,0.257903721,0.253729916,0.257556433,0.209445796,0.2449786,482464.7203,113800.7294,1070640.23,588328.2694,482465.1005,3273.67
case_456,0.534315938,0.796502293,0.818097207,3.846033158,0.347284749,0.362187655,0.236860887,0.378583906,0.20509685,0.263920929,0.245702749,0.217630744,480170.2541,100475.0385,1055020.77,575002.5469,480170.6342,3240.33
case_457,0.769942615,0.770528102,0.81934193,3.271421185,0.384735696,0.458973621,0.396553807,0.22535145,0.263875461,0.246567663,0.324147623,0.292921541,493719.4205,85088.45407,1053179.11,559615.9624,493719.8112,3268
case_458,0.617178656,0.688456122,0.532620139,3.091562966,0.301888709,0.76820083,0.232527053,0.323287323,0.288650217,0.252268899,0.383229783,0.208974757,476899.0723,72231.0358,1023506.65,546758.5441,476899.463,3254.83
case_459,0.861250696,0.524309762,0.759531818,3.510294819,0.292080972,0.798310137,0.21606673,0.294164366,0.281568995,0.254472482,0.232328664,0.398186181,466252.7338,70691.93714,1011324.55,545219.4138,466253.1034,3280.33
case_460,0.908310433,0.837038503,1.39885333,3.187574847,0.386486279,0.244552009,0.206454342,0.370628504,0.252137787,0.249314804,0.374344226,0.327104348,485369.7763,106155.1797,1065898.82,580682.7197,485370.167,3298.83
case_461,0.977965736,1.106036884,0.890358233,3.918466325,0.255379473,0.393205172,0.314386651,0.32279591,0.289868564,0.222015988,0.355554057,0.381184498,494487.5654,85363.6347,1054222.16,559891.143,494487.9562,3309.33
case_462,0.845486532,0.911728604,1.040345562,3.652465566,0.234847772,0.563498943,0.319620036,0.308108633,0.219452818,0.249238219,0.20838565,0.236328862,463895.5622,86001.72186,1024277.91,560529.2302,463895.9318,3284.5
case_463,0.597696943,0.743297508,1.063118662,3.538483441,0.329149979,0.650230917,0.304665511,0.354232427,0.226636233,0.226953333,0.352103149,0.283747505,476717.7466,75933.35381,1027027.69,550460.8622,476718.1267,3276.33
case_464,0.508727622,0.612540085,1.205356179,3.030562827,0.336130184,0.238480033,0.345460077,0.268835113,0.296013906,0.291112154,0.229023387,0.235351877,479989.8682,119294.366,1073659.8,593821.906,479990.2483,3235.17
case_465,0.624924398,1.092050947,1.247168872,3.077296568,0.309033651,0.491024285,0.251982565,0.343750468,0.203855408,0.249778225,0.221989975,0.374447852,472542.6922,85283.22457,1032203.8,559810.7329,472543.0618,3283.17
case_466,0.976320758,1.065228193,0.883564034,3.506601816,0.260634775,0.557253974,0.377506975,0.206537983,0.293899868,0.214369212,0.299442492,0.358484947,479664.0182,78554.04631,1032593.72,553081.5547,479664.3984,3305.33
