#,Job_ID,@@tag1@@,@@tag2@@,@@tag3@@,@@tag4@@,@@tag5@@,@@tag6@@,@@tag7@@,@@tag8@@,@@tag9@@,@@tag10@@,@@tag11@@,@@tag12@@,Cooling£¨MWh),Cooling£¨kWh/©O),Total£¨MWh),Total£¨kWh/©O),Coolingpeak£¨kW),Coolingpeak£¨W/©O),Very-hot(h),COM(h)
514,LHS-000514,0.5,1,1.5,4,0.2,0.3,0.4,0.4,0.3,0.2,0.2,0.2,105.24,21.93,382.41,79.67,135.83,28.3,246.02,3337.98
515,LHS-000515,1,0.5,1.5,4,0.4,0.3,0.2,0.2,0.3,0.3,0.4,0.2,104.44,21.76,381.71,79.52,133.9,27.9,241.99,3342.01
516,LHS-000516,1,1.5,1,4,0.2,0.2,0.4,0.3,0.3,0.3,0.3,0.4,111.43,23.22,389.31,81.11,151.53,31.57,259.6,3324.4
517,LHS-000517,0.5,0.5,0.5,4,0.4,0.2,0.4,0.2,0.2,0.3,0.4,0.3,109.17,22.74,386.48,80.52,138.93,28.94,338.42,3245.58
518,LHS-000518,1,1.5,1.5,3.5,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,105.91,22.06,383.46,79.89,141,29.37,210.07,3373.93
519,LHS-000519,1,1,1.5,4,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,107.11,22.31,384.62,80.13,141.75,29.53,234.83,3349.17
520,LHS-000520,0.5,1,0.5,4,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.4,110.27,22.97,387.87,80.81,145.08,30.23,295.24,3288.76
521,LHS-000521,1,0.5,1.5,3.5,0.3,0.2,0.4,0.2,0.2,0.2,0.2,0.4,102.51,21.36,379.51,79.07,130.58,27.2,239.09,3344.91
522,LHS-000522,0.5,0.5,0.5,3.5,0.4,0.2,0.3,0.3,0.3,0.2,0.2,0.2,104.52,21.77,381.47,79.47,129.34,26.95,336.79,3247.21
523,LHS-000523,1,1,0.5,3,0.2,0.4,0.2,0.4,0.2,0.3,0.4,0.2,110.09,22.93,387.67,80.77,141.82,29.55,348.73,3235.27
524,LHS-000524,1,1,0.5,4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.4,111.35,23.2,389.09,81.06,147.47,30.72,310.31,3273.69
525,LHS-000525,0.5,0.5,0.5,3.5,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.2,105.84,22.05,382.9,79.77,130.84,27.26,343.1,3240.9
526,LHS-000526,1,0.5,1,3.5,0.3,0.4,0.3,0.2,0.3,0.3,0.2,0.2,105.23,21.92,382.44,79.67,133.31,27.77,313.12,3270.88
527,LHS-000527,1,0.5,1,3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.4,106.51,22.19,383.73,79.94,136.22,28.38,302.62,3281.38
528,LHS-000528,0.5,0.5,1.5,4,0.2,0.2,0.3,0.4,0.2,0.3,0.3,0.2,102.94,21.45,379.88,79.14,130.03,27.09,247.86,3336.14
529,LHS-000529,1,1.5,1,3.5,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.3,110.5,23.02,388.29,80.89,147.79,30.79,284.18,3299.82
530,LHS-000530,0.5,0.5,0.5,3,0.2,0.3,0.4,0.2,0.3,0.3,0.3,0.2,107,22.29,384.09,80.02,132.15,27.53,382.53,3201.47
531,LHS-000531,1,1,1.5,4,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.3,106.14,22.11,383.5,79.9,139.04,28.97,243.76,3340.24
532,LHS-000532,1,0.5,1,3,0.3,0.2,0.4,0.4,0.3,0.2,0.3,0.4,109.58,22.83,386.93,80.61,141.91,29.56,350.76,3233.24
533,LHS-000533,0.5,1,1,4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.2,110.3,22.98,387.77,80.78,143.56,29.91,310.5,3273.5
534,LHS-000534,1,1.5,1,3.5,0.4,0.3,0.3,0.2,0.2,0.3,0.3,0.2,108.72,22.65,386.37,80.49,143.74,29.95,262.14,3321.86
535,LHS-000535,1,1,1,4,0.3,0.2,0.4,0.4,0.2,0.3,0.4,0.2,110.79,23.08,388.42,80.92,146.4,30.5,299.17,3284.83
536,LHS-000536,0.5,0.5,1.5,4,0.3,0.3,0.4,0.3,0.3,0.2,0.4,0.3,107.6,22.42,384.83,80.17,139.04,28.97,282.1,3301.9
537,LHS-000537,1,1,0.5,3.5,0.3,0.4,0.4,0.3,0.2,0.3,0.2,0.3,111.29,23.18,388.95,81.03,144.34,30.07,362.3,3221.7
538,LHS-000538,1,0.5,1.5,3,0.3,0.2,0.4,0.4,0.2,0.3,0.4,0.2,107.08,22.31,384.27,80.06,136.76,28.49,321.28,3262.72
539,LHS-000539,0.5,1,1,3.5,0.4,0.4,0.4,0.3,0.2,0.3,0.2,0.2,107.92,22.48,385.26,80.26,138.92,28.94,314,3270
540,LHS-000540,0.5,1,1,3,0.4,0.3,0.4,0.3,0.2,0.3,0.3,0.2,108.34,22.57,385.64,80.34,138.09,28.77,321.74,3262.26
541,LHS-000541,0.5,0.5,1,3,0.3,0.2,0.3,0.3,0.3,0.2,0.4,0.2,104.48,21.77,381.41,79.46,130.68,27.23,298.7,3285.3
542,LHS-000542,1,0.5,1.5,3.5,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.4,104.36,21.74,381.58,79.5,134.05,27.93,248.5,3335.5
543,LHS-000543,1,1.5,1,3.5,0.4,0.4,0.3,0.3,0.2,0.3,0.4,0.4,113.09,23.56,391.07,81.47,153.44,31.97,299.1,3284.9
544,LHS-000544,1,1,1.5,3,0.3,0.2,0.4,0.4,0.3,0.3,0.3,0.3,109.05,22.72,386.54,80.53,143.34,29.86,291.31,3292.69
545,LHS-000545,1,1,1,3.5,0.4,0.4,0.2,0.3,0.3,0.2,0.2,0.2,106.46,22.18,383.85,79.97,137.03,28.55,277.24,3306.76
546,LHS-000546,0.5,1,0.5,3,0.2,0.2,0.2,0.4,0.3,0.2,0.4,0.3,107.81,22.46,385.1,80.23,138.48,28.85,300.37,3283.63
547,LHS-000547,1,0.5,0.5,3.5,0.2,0.4,0.2,0.3,0.3,0.2,0.2,0.4,106.93,22.28,384.24,80.05,135.63,28.26,325.06,3258.94
548,LHS-000548,1,0.5,1,3,0.3,0.3,0.4,0.4,0.3,0.3,0.2,0.3,108.33,22.57,385.63,80.34,137.74,28.7,361.6,3222.4
549,LHS-000549,0.5,0.5,1.5,4,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.4,108.94,22.7,386.31,80.48,142.05,29.59,294.77,3289.23
550,LHS-000550,0.5,1,1,4,0.4,0.3,0.4,0.3,0.3,0.3,0.2,0.3,109.11,22.73,386.59,80.54,141.86,29.55,292.17,3291.83
551,LHS-000551,0.5,0.5,1.5,3,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.4,107.44,22.38,384.64,80.13,135.85,28.3,340.56,3243.44
552,LHS-000552,1,1,1,3.5,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,102.94,21.45,380.11,79.19,131.44,27.38,226.97,3357.03
553,LHS-000553,1,1,1.5,4,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.4,103.51,21.56,380.86,79.35,135.82,28.3,194.56,3389.44
554,LHS-000554,1,1,1,3.5,0.3,0.4,0.3,0.2,0.3,0.3,0.4,0.2,109.32,22.78,386.93,80.61,142.8,29.75,294.14,3289.86
555,LHS-000555,0.5,0.5,1.5,3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,100.36,20.91,377.12,78.57,124.41,25.92,239.67,3344.33
556,LHS-000556,1,1.5,1.5,3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,104.89,21.85,382.24,79.63,137.76,28.7,217.04,3366.96
557,LHS-000557,0.5,1,1,4,0.2,0.3,0.4,0.3,0.3,0.2,0.4,0.3,109.88,22.89,387.38,80.7,144.3,30.06,281.37,3302.63
558,LHS-000558,1,1,1,4,0.2,0.4,0.2,0.3,0.2,0.3,0.2,0.3,107.6,22.42,385.16,80.24,141.21,29.42,271.6,3312.4
559,LHS-000559,0.5,1.5,0.5,3.5,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.4,109.97,22.91,387.69,80.77,144.9,30.19,285.33,3298.67
560,LHS-000560,1,0.5,1,3,0.4,0.2,0.4,0.4,0.3,0.3,0.4,0.4,112.43,23.42,389.99,81.25,146.81,30.59,380.51,3203.49
561,LHS-000561,0.5,1,1.5,4,0.2,0.3,0.4,0.4,0.3,0.3,0.2,0.3,107.63,22.42,385.03,80.21,140.57,29.29,262.1,3321.9
562,LHS-000562,0.5,1,0.5,3.5,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.2,112.56,23.45,390.15,81.28,145.25,30.26,376.73,3207.27
563,LHS-000563,1,1.5,1,3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.4,106.94,22.28,384.47,80.1,140.83,29.34,241.56,3342.44
564,LHS-000564,1,1,1.5,3,0.2,0.2,0.3,0.4,0.2,0.3,0.3,0.4,108.08,22.52,385.53,80.32,142.44,29.67,271.7,3312.3
565,LHS-000565,0.5,0.5,1.5,3.5,0.2,0.2,0.3,0.2,0.2,0.2,0.4,0.3,101.82,21.21,378.68,78.89,128.32,26.73,223.59,3360.41
566,LHS-000566,0.5,1.5,0.5,3.5,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.3,110.53,23.03,388.14,80.86,144.22,30.05,306.75,3277.25
567,LHS-000567,1,0.5,1,3,0.2,0.4,0.3,0.3,0.2,0.2,0.3,0.4,106.95,22.28,384.19,80.04,136.27,28.39,319.07,3264.93
568,LHS-000568,0.5,1,1.5,3,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,104.65,21.8,381.81,79.54,133.66,27.85,242.4,3341.6
569,LHS-000569,0.5,0.5,1,3,0.4,0.3,0.4,0.3,0.3,0.2,0.2,0.3,105.61,22,382.62,79.71,132.13,27.53,337.44,3246.56
570,LHS-000570,1,1,1,3.5,0.4,0.4,0.2,0.2,0.3,0.2,0.3,0.4,107.22,22.34,384.74,80.15,140.37,29.24,254.97,3329.03
571,LHS-000571,0.5,1.5,1,3.5,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.4,108.18,22.54,385.7,80.35,143.23,29.84,244.84,3339.16
572,LHS-000572,1,1.5,0.5,3.5,0.2,0.2,0.3,0.4,0.2,0.3,0.3,0.4,112.56,23.45,390.42,81.34,150.95,31.45,310.09,3273.91
573,LHS-000573,1,0.5,0.5,3.5,0.3,0.2,0.3,0.4,0.3,0.2,0.4,0.3,109.71,22.86,387.11,80.65,141.19,29.41,350.8,3233.2
574,LHS-000574,1,1,1,3.5,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,108.34,22.57,385.85,80.38,141.99,29.58,283.63,3300.37
575,LHS-000575,0.5,1,1,4,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,104.84,21.84,382.03,79.59,134.76,28.08,233.54,3350.46
576,LHS-000576,0.5,1.5,0.5,3.5,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,117.22,24.42,395.3,82.35,157.63,32.84,389.73,3194.27
577,LHS-000577,0.5,1.5,0.5,4,0.2,0.4,0.2,0.4,0.2,0.3,0.2,0.3,111.18,23.16,388.94,81.03,147.24,30.68,311.01,3272.99
578,LHS-000578,0.5,1,0.5,4,0.2,0.3,0.2,0.4,0.3,0.2,0.3,0.4,109.77,22.87,387.32,80.69,143.93,29.98,293.95,3290.05
579,LHS-000579,0.5,0.5,0.5,3.5,0.4,0.2,0.3,0.2,0.2,0.3,0.4,0.3,106.55,22.2,383.69,79.94,133.76,27.87,314.48,3269.52
580,LHS-000580,0.5,1,0.5,4,0.4,0.4,0.2,0.3,0.3,0.2,0.2,0.4,109.64,22.84,387.18,80.66,142.46,29.68,309.83,3274.17
581,LHS-000581,1,0.5,1,4,0.3,0.2,0.2,0.4,0.2,0.2,0.2,0.3,104.33,21.74,381.46,79.47,133.59,27.83,271.5,3312.5
582,LHS-000582,1,1.5,0.5,3,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.2,111.68,23.27,389.45,81.14,147.02,30.63,325.67,3258.33
583,LHS-000583,1,1.5,1.5,3,0.2,0.2,0.4,0.3,0.3,0.3,0.4,0.3,110.05,22.93,387.71,80.77,146.91,30.61,264.61,3319.39
584,LHS-000584,1,0.5,0.5,4,0.2,0.4,0.2,0.4,0.3,0.3,0.4,0.2,109.13,22.74,386.66,80.55,139.99,29.16,338.8,3245.2
585,LHS-000585,0.5,1.5,1,4,0.4,0.2,0.2,0.3,0.3,0.2,0.2,0.2,106.08,22.1,383.46,79.89,138.86,28.93,227.73,3356.27
586,LHS-000586,0.5,1.5,0.5,3,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.3,107.53,22.4,384.97,80.2,139.05,28.97,264.83,3319.17
587,LHS-000587,1,1,1,3.5,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.2,111.68,23.27,389.36,81.12,146.61,30.54,326.67,3257.33
588,LHS-000588,0.5,1,1.5,4,0.3,0.4,0.3,0.4,0.2,0.2,0.2,0.3,106.64,22.22,383.94,79.99,138.61,28.88,260.57,3323.43
589,LHS-000589,1,1.5,1.5,3,0.3,0.3,0.2,0.4,0.3,0.2,0.4,0.3,108.59,22.62,386.2,80.46,144.99,30.21,248.57,3335.43
590,LHS-000590,0.5,1,1.5,4,0.4,0.3,0.3,0.2,0.2,0.2,0.4,0.4,106.48,22.18,383.84,79.97,139.81,29.13,222.22,3361.78
591,LHS-000591,1,0.5,1,3,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.2,105.35,21.95,382.44,79.68,131.93,27.49,327.71,3256.29
592,LHS-000592,0.5,0.5,1.5,3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,99.1,20.65,375.77,78.29,122.76,25.58,219.29,3364.71
593,LHS-000593,0.5,1,1.5,3,0.4,0.2,0.3,0.2,0.2,0.3,0.3,0.4,104.64,21.8,381.79,79.54,134.66,28.05,235.37,3348.63
594,LHS-000594,1,1,1.5,4,0.3,0.2,0.2,0.3,0.2,0.3,0.4,0.3,105.73,22.03,383.19,79.83,139.8,29.13,213.65,3370.35
595,LHS-000595,1,0.5,0.5,3,0.2,0.3,0.3,0.2,0.2,0.3,0.4,0.2,107.42,22.38,384.66,80.14,134.11,27.94,363.06,3220.94
596,LHS-000596,0.5,0.5,1.5,4,0.2,0.4,0.2,0.2,0.3,0.2,0.3,0.3,101.45,21.13,378.39,78.83,127.67,26.6,215.97,3368.03
597,LHS-000597,1,0.5,0.5,4,0.3,0.2,0.4,0.2,0.3,0.2,0.2,0.4,106.72,22.23,384.01,80,136.52,28.44,298.99,3285.01
598,LHS-000598,0.5,0.5,1.5,4,0.3,0.4,0.4,0.3,0.3,0.2,0.4,0.3,108.36,22.58,385.65,80.34,139.92,29.15,295.9,3288.1
599,LHS-000599,1,1.5,0.5,3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,109.73,22.86,387.36,80.7,143.65,29.93,302.21,3281.79
600,LHS-000600,0.5,1.5,0.5,3.5,0.3,0.2,0.4,0.2,0.2,0.2,0.3,0.3,109.18,22.75,386.67,80.56,142.32,29.65,283.57,3300.43
601,LHS-000601,0.5,1.5,0.5,4,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.4,108.51,22.61,386.16,80.45,143.43,29.88,244.19,3339.81
602,LHS-000602,1,1,1.5,4,0.2,0.4,0.4,0.3,0.3,0.3,0.3,0.3,110.04,22.93,387.74,80.78,146.78,30.58,279.33,3304.67
603,LHS-000603,0.5,0.5,1.5,3.5,0.4,0.2,0.2,0.3,0.2,0.3,0.4,0.4,103.75,21.61,380.82,79.34,132.85,27.68,232.78,3351.22
604,LHS-000604,0.5,1,1,3.5,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.4,110.77,23.08,388.33,80.9,144.79,30.16,308.44,3275.56
605,LHS-000605,0.5,1,1,4,0.2,0.4,0.3,0.3,0.3,0.2,0.3,0.4,108.58,22.62,386.07,80.43,142.32,29.65,262.92,3321.08
606,LHS-000606,0.5,0.5,1.5,4,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,101.98,21.25,378.87,78.93,128.21,26.71,244.48,3339.52
607,LHS-000607,1,1.5,1.5,4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,110.71,23.06,388.57,80.95,151.12,31.48,247.12,3336.88
608,LHS-000608,1,0.5,1.5,4,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.3,104.26,21.72,381.44,79.47,134.22,27.96,233.76,3350.24
609,LHS-000609,0.5,0.5,0.5,4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,110.91,23.11,388.46,80.93,142.5,29.69,360.46,3223.54
610,LHS-000610,1,1,1.5,3.5,0.3,0.2,0.4,0.3,0.2,0.3,0.2,0.2,104.91,21.86,382.16,79.62,135.61,28.25,245.47,3338.53
611,LHS-000611,0.5,1.5,1,3,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.2,108.34,22.57,385.8,80.37,141.05,29.38,272.06,3311.94
612,LHS-000612,0.5,0.5,1,4,0.2,0.3,0.4,0.4,0.2,0.2,0.3,0.4,108.98,22.7,386.28,80.47,141.09,29.39,317.17,3266.83
613,LHS-000613,0.5,1.5,0.5,3.5,0.4,0.2,0.3,0.4,0.2,0.2,0.2,0.4,111.01,23.13,388.62,80.96,146.55,30.53,307.66,3276.34
614,LHS-000614,1,0.5,0.5,4,0.4,0.4,0.4,0.4,0.3,0.2,0.3,0.4,114.48,23.85,392.23,81.71,149.92,31.23,414.39,3169.61
615,LHS-000615,1,1.5,0.5,3.5,0.3,0.4,0.4,0.2,0.2,0.3,0.3,0.3,112.9,23.52,390.81,81.42,150.04,31.26,336.07,3247.93
616,LHS-000616,1,1,0.5,3.5,0.4,0.3,0.2,0.4,0.2,0.3,0.4,0.4,112.33,23.4,390.13,81.28,148.93,31.03,334.11,3249.89
617,LHS-000617,1,0.5,1,4,0.2,0.3,0.4,0.4,0.2,0.2,0.4,0.3,110.24,22.97,387.7,80.77,143.82,29.96,328.23,3255.77
618,LHS-000618,0.5,1,0.5,3.5,0.2,0.4,0.2,0.3,0.3,0.2,0.2,0.4,107.68,22.43,385.06,80.22,138.09,28.77,295.93,3288.07
619,LHS-000619,1,1,1,3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,104.36,21.74,381.56,79.49,133.9,27.9,250.64,3333.36
620,LHS-000620,1,1.5,1,3.5,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.4,109.64,22.84,387.31,80.69,147,30.63,259.35,3324.65
621,LHS-000621,1,1.5,0.5,3.5,0.2,0.2,0.3,0.4,0.2,0.3,0.4,0.4,113.46,23.64,391.39,81.54,152.85,31.84,315.83,3268.17
622,LHS-000622,0.5,0.5,1,3,0.3,0.4,0.3,0.2,0.3,0.3,0.2,0.3,104.8,21.83,381.86,79.55,132.31,27.57,323.17,3260.83
623,LHS-000623,0.5,1,1,4,0.2,0.3,0.3,0.4,0.3,0.3,0.2,0.4,109.38,22.79,386.92,80.61,144.01,30,281.02,3302.98
624,LHS-000624,0.5,1,1,3,0.3,0.3,0.2,0.4,0.3,0.3,0.4,0.3,108.33,22.57,385.72,80.36,139.92,29.15,291.74,3292.26
625,LHS-000625,0.5,1.5,1.5,3.5,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.4,108.42,22.59,385.94,80.4,143.86,29.97,251.29,3332.71
626,LHS-000626,1,0.5,1.5,3.5,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,100.11,20.86,377.02,78.55,125.84,26.22,218.28,3365.72
627,LHS-000627,0.5,0.5,0.5,3,0.4,0.2,0.3,0.2,0.3,0.3,0.2,0.4,105.63,22.01,382.69,79.73,131.66,27.43,332,3252
628,LHS-000628,0.5,1.5,0.5,4,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,107.46,22.39,385,80.21,139.84,29.13,256.55,3327.45
629,LHS-000629,0.5,1,1,4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,102.1,21.27,379.14,78.99,130.27,27.14,204.34,3379.66
630,LHS-000630,1,1,0.5,3,0.4,0.2,0.3,0.4,0.2,0.2,0.4,0.3,111.38,23.2,388.95,81.03,145.22,30.25,355.13,3228.87
631,LHS-000631,0.5,0.5,0.5,3.5,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,105.75,22.03,382.8,79.75,131.78,27.45,336.86,3247.14
632,LHS-000632,1,0.5,0.5,3.5,0.4,0.3,0.2,0.4,0.3,0.3,0.2,0.2,107.49,22.39,384.79,80.16,134.8,28.08,368.14,3215.86
633,LHS-000633,1,1.5,1,3.5,0.2,0.4,0.2,0.4,0.2,0.3,0.4,0.2,109.68,22.85,387.44,80.72,146.47,30.51,268.7,3315.3
634,LHS-000634,0.5,1,1.5,3.5,0.4,0.2,0.2,0.4,0.3,0.2,0.3,0.2,103.99,21.67,381.11,79.4,133.93,27.9,230.05,3353.95
635,LHS-000635,1,1.5,1.5,4,0.3,0.2,0.4,0.3,0.3,0.2,0.2,0.2,107.14,22.32,384.67,80.14,142.63,29.71,227.86,3356.14
636,LHS-000636,0.5,0.5,0.5,3,0.4,0.4,0.3,0.4,0.2,0.3,0.3,0.3,110.64,23.05,387.98,80.83,139.07,28.97,444.94,3139.06
637,LHS-000637,0.5,1,0.5,3,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,105.78,22.04,382.93,79.78,133.09,27.73,295.37,3288.63
638,LHS-000638,1,1,1,3.5,0.4,0.2,0.3,0.2,0.3,0.2,0.4,0.2,107.18,22.33,384.6,80.12,139.5,29.06,261.32,3322.68
639,LHS-000639,0.5,1.5,1,3,0.3,0.3,0.2,0.4,0.2,0.2,0.4,0.2,107.16,22.32,384.54,80.11,139.54,29.07,253.64,3330.36
640,LHS-000640,0.5,1.5,1,4,0.2,0.2,0.3,0.2,0.3,0.3,0.4,0.4,108.36,22.57,386,80.42,144.66,30.14,218.88,3365.12
641,LHS-000641,1,0.5,1.5,3,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,105.58,22,382.69,79.73,135.42,28.21,298.86,3285.14
642,LHS-000642,0.5,1.5,1.5,4,0.3,0.4,0.4,0.4,0.2,0.2,0.2,0.4,110.49,23.02,388.15,80.86,148.4,30.92,264.71,3319.29
643,LHS-000643,0.5,1,1.5,3.5,0.4,0.2,0.3,0.2,0.2,0.2,0.4,0.4,105.1,21.9,382.33,79.65,136.78,28.5,218.35,3365.65
644,LHS-000644,1,1.5,1.5,4,0.2,0.2,0.3,0.4,0.3,0.3,0.4,0.4,111.31,23.19,389.21,81.09,153.29,31.93,242.53,3341.47
645,LHS-000645,1,0.5,0.5,3,0.4,0.2,0.4,0.3,0.2,0.3,0.4,0.4,112.01,23.34,389.52,81.15,143.96,29.99,408.22,3175.78
646,LHS-000646,0.5,1,1.5,3,0.2,0.4,0.3,0.2,0.3,0.2,0.2,0.3,103.37,21.54,380.42,79.25,131.18,27.33,238.46,3345.54
647,LHS-000647,1,0.5,1.5,4,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.3,105.69,22.02,383.03,79.8,136.79,28.5,258.53,3325.47
648,LHS-000648,0.5,0.5,1.5,3.5,0.3,0.4,0.3,0.2,0.3,0.3,0.4,0.4,106.3,22.15,383.55,79.91,135.6,28.25,267.19,3316.81
649,LHS-000649,1,1,1,3,0.3,0.4,0.3,0.4,0.3,0.2,0.3,0.2,108.68,22.64,386.13,80.44,140.47,29.26,312.6,3271.4
650,LHS-000650,0.5,1.5,1.5,3,0.4,0.4,0.3,0.2,0.2,0.2,0.3,0.3,106.69,22.23,384.05,80.01,138.89,28.94,242.6,3341.4
651,LHS-000651,0.5,0.5,1.5,3,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.2,103.67,21.6,380.6,79.29,128.75,26.82,300.7,3283.3
652,LHS-000652,0.5,0.5,1.5,4,0.4,0.2,0.4,0.3,0.3,0.3,0.3,0.4,107.45,22.38,384.72,80.15,139.7,29.1,271.05,3312.95
653,LHS-000653,0.5,0.5,1.5,3.5,0.3,0.4,0.2,0.4,0.2,0.3,0.4,0.4,107.21,22.34,384.51,80.11,137.83,28.71,285.98,3298.02
654,LHS-000654,1,1,1.5,3.5,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.2,105.1,21.9,382.46,79.68,136.29,28.39,237.76,3346.24
655,LHS-000655,1,1.5,1,4,0.4,0.3,0.3,0.2,0.3,0.2,0.4,0.2,110.13,22.94,387.9,80.81,147.53,30.73,257.57,3326.43
656,LHS-000656,1,0.5,1.5,3.5,0.3,0.4,0.4,0.2,0.3,0.2,0.3,0.2,105.13,21.9,382.27,79.64,133.11,27.73,289.05,3294.95
657,LHS-000657,1,1.5,1,4,0.3,0.4,0.4,0.2,0.3,0.2,0.2,0.2,109.09,22.73,386.77,80.58,144.72,30.15,263.98,3320.02
658,LHS-000658,0.5,1,1,4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,108.14,22.53,385.59,80.33,140.43,29.26,278.22,3305.78
659,LHS-000659,1,1.5,0.5,3.5,0.4,0.4,0.3,0.2,0.2,0.2,0.4,0.2,111.33,23.19,389.11,81.06,146.79,30.58,312.05,3271.95
660,LHS-000660,1,1,1,3.5,0.3,0.2,0.4,0.3,0.3,0.2,0.2,0.2,106.16,22.12,383.46,79.89,137.18,28.58,267.81,3316.19
661,LHS-000661,1,1,1,3,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.3,111.34,23.2,388.88,81.02,146.42,30.5,334.35,3249.65
662,LHS-000662,1,1,1,3,0.2,0.4,0.4,0.3,0.2,0.3,0.4,0.4,112.84,23.51,390.59,81.37,148.68,30.97,351.06,3232.94
663,LHS-000663,0.5,1.5,0.5,4,0.3,0.3,0.4,0.2,0.3,0.2,0.4,0.3,112.45,23.43,390.22,81.3,148.91,31.02,307.33,3276.67
664,LHS-000664,0.5,1,0.5,3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.2,111.07,23.14,388.59,80.96,141.19,29.41,376,3208
665,LHS-000665,1,1,1,3,0.4,0.3,0.4,0.4,0.2,0.2,0.4,0.2,110.8,23.08,388.31,80.9,144.31,30.06,340.67,3243.33
666,LHS-000666,1,1,0.5,3.5,0.3,0.2,0.2,0.2,0.3,0.2,0.4,0.4,107.4,22.38,384.91,80.19,140.07,29.18,258.46,3325.54
667,LHS-000667,0.5,1.5,1,3,0.4,0.3,0.2,0.4,0.3,0.2,0.4,0.2,108.29,22.56,385.76,80.37,141.49,29.48,265.84,3318.16
668,LHS-000668,1,1,1,3.5,0.2,0.3,0.2,0.4,0.3,0.3,0.2,0.3,107.48,22.39,384.96,80.2,140.28,29.22,273.83,3310.17
669,LHS-000669,1,1,1.5,3,0.3,0.3,0.4,0.2,0.3,0.2,0.2,0.3,105.31,21.94,382.57,79.7,136.02,28.34,254.51,3329.49
670,LHS-000670,0.5,1.5,1.5,3.5,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.4,106.78,22.25,384.25,80.05,140.89,29.35,220.85,3363.15
671,LHS-000671,0.5,1.5,1.5,3.5,0.2,0.4,0.3,0.3,0.3,0.2,0.3,0.4,108.04,22.51,385.56,80.32,143.31,29.86,234.64,3349.36
672,LHS-000672,1,0.5,1.5,3,0.2,0.3,0.3,0.4,0.2,0.2,0.3,0.4,106.54,22.2,383.73,79.94,137.28,28.6,300.98,3283.02
673,LHS-000673,0.5,1.5,1.5,4,0.2,0.3,0.4,0.2,0.2,0.3,0.4,0.2,108.89,22.69,386.46,80.51,144.2,30.04,243.19,3340.81
