#,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Y1,Y2,Y3,Y4,Y5,Y6
251,220,0.17017811,0.146880493,0.561537429,0.551735341,0.549151916,0.45712854,0.630716971,0.431923472,0.334298529,0.55713412,0.852804913,0.621402217,0.900547383,0.755284634,0.275054745,0.251938529,0.561135418,0.316457083,0.319797935,1.957791504,0.508234007,10.13404492,0.803828081,9.299787741,0.80595015,18.88251291,0.87387073,25.27606448,30.98339679,61713.41134,13427.76777,74358.25002,57288.36606,75141.17911,149499.4291
252,30,0.12086955,0.182065144,0.551151513,0.328386646,0.657815064,0.327737325,0.529277648,0.51310797,0.401822315,0.582506859,0.740891629,0.670308636,0.746250635,0.699379027,0.890754121,0.389776013,1.083899617,0.236441422,0.227080371,1.786344601,0.495679451,9.785832613,0.923019959,10.79101127,0.800839606,18.2747909,0.81824542,26.19368812,27.18230469,53434.30669,15280.53669,67384.21638,53208.04698,68714.84338,136099.0598
253,270,0.132560797,0.19148311,0.503426307,0.561237261,0.512857596,0.588471488,0.30519723,0.467359584,0.36332366,0.560514005,0.513225912,0.639262564,0.762241708,0.754228632,0.466283921,0.234479523,1.032638005,0.125493828,0.369413018,1.934434805,0.431867579,8.619336581,0.851972044,10.83800846,0.853513859,17.77421941,0.912113948,26.77665257,24.48348237,57634.56189,18403.35726,73056.99603,61013.47485,76037.91915,149094.9152
254,240,0.145779165,0.200734686,0.40942545,0.588411934,0.385467921,0.529175913,0.310337817,0.501223748,0.458080983,0.437067356,0.773542123,0.967434288,0.794679879,0.629817726,0.885028089,0.281580223,1.401542286,0.242531011,0.229470635,1.547953926,0.429324246,7.826050139,0.941904691,10.48536706,0.835794526,14.09651225,0.856396084,27.29407987,31.5841809,55988.06364,18082.19421,54401.20458,65980.15686,74070.25785,128471.4624
255,130,0.160255112,0.175435964,0.401410139,0.330425574,0.596756126,0.629080677,0.52233037,0.312577074,0.449160169,0.453507778,0.767824,0.835498442,0.905975484,0.643830611,0.510346907,0.350857086,0.711974865,0.309113276,0.269188002,1.912925754,0.512203149,11.80313913,0.823359461,7.950661424,0.717549372,13.02505451,0.925702009,24.43789366,21.55292096,46577.73425,10525.0836,54334.1565,64475.92743,57102.81785,111436.9744
256,170,0.15823805,0.162494691,0.475084595,0.463759987,0.632873958,0.56614841,0.457706046,0.405840911,0.495402673,0.42529164,0.587286687,0.843309667,0.75134867,0.662619741,0.412610913,0.333829665,0.917713896,0.101948426,0.220568221,2.273548706,0.637457778,11.15600665,0.841991913,8.209072502,0.811040601,16.89085832,0.802097047,26.66277163,27.68539826,42667.77843,11107.13706,61052.12952,53343.68004,53774.91549,114827.045
257,330,0.133635975,0.202050571,0.614194109,0.652060885,0.461567769,0.603576413,0.530369293,0.349301314,0.389368729,0.577292609,0.77186038,0.576511424,0.787721337,0.538411593,0.328528389,0.343157396,0.767494983,0.315661454,0.255318215,1.861940841,0.646690186,5.738721839,0.776907207,9.986429231,0.838520448,11.70057651,0.839996415,24.77276758,32.86966139,76472.73666,13562.68797,44290.1226,58277.63916,90035.42463,134325.5472
258,110,0.131585722,0.167813166,0.498783867,0.528765404,0.406800781,0.335740773,0.377965853,0.484030148,0.571875177,0.465744844,0.944330907,0.674959664,0.671290564,0.690045139,0.224815109,0.395195774,1.297512011,0.331879786,0.325576321,2.01275609,0.558885083,8.965423761,0.835702467,11.79663901,0.767723788,17.21204172,0.75259461,25.62183857,27.39603157,58043.46325,15041.23809,58373.49267,51070.63437,73084.70134,131458.194
259,310,0.112687584,0.165975943,0.631120075,0.24162535,0.41418945,0.341268337,0.602423487,0.612252172,0.448135292,0.521090498,0.71220552,0.70477665,0.735417809,0.918116076,0.880768387,0.319771912,1.182526424,0.144587435,0.235087102,1.771742469,0.598460246,10.91780024,0.938333213,8.276232152,0.795156584,15.48914238,0.841798982,25.58170167,35.01067692,53761.47486,10413.16458,58756.77591,47241.7227,64174.63944,122931.4154
260,90,0.159731905,0.149144796,0.392878566,0.571473389,0.278858797,0.596062875,0.358572344,0.414851331,0.432640002,0.388816184,0.80176516,0.85664944,0.731760032,0.657769537,0.549596874,0.251595465,0.872338694,0.328187031,0.2690276,1.940702452,0.715461302,9.426425269,0.836329486,8.485952799,0.763824888,17.40512841,0.817791749,26.3660696,32.9928136,56355.33696,10723.19001,64141.94598,52589.69979,67078.52697,131220.473
261,40,0.172475616,0.173585129,0.426273034,0.256487176,0.317925614,0.521624417,0.536933129,0.320778902,0.47410844,0.489872077,0.623534986,0.734488856,0.744098053,0.97707064,1.287001126,0.382029533,0.873013464,0.214778342,0.27873699,2.340012499,0.526280222,10.94890756,0.928101298,9.445786065,0.776093202,19.56306938,0.839695538,27.5769271,41.20384291,55790.63599,12953.69298,74025.44577,58317.0492,68744.32897,142769.7747
262,70,0.150384721,0.147158,0.336148846,0.314158037,0.618354699,0.622293903,0.543973454,0.498550382,0.40882599,0.445432144,0.745746893,0.755455095,0.77945717,0.706929054,0.813945904,0.358226059,1.350054373,0.191864594,0.324869455,1.888791414,0.568025448,11.2442576,0.802689202,9.907720948,0.892953158,17.27115878,0.733187578,26.14844548,26.3282209,47348.70963,15360.73671,57063.54702,55539.1515,62709.44634,119772.9934
263,280,0.165537305,0.160710625,0.48348675,0.602674565,0.573130902,0.535325891,0.276852159,0.469869535,0.537422917,0.398995273,0.711635916,0.74028939,0.942891762,0.766694978,0.942962677,0.230040278,0.547311991,0.312515084,0.301492933,1.722787787,0.527238811,10.68653705,0.755203506,8.152751381,0.911674628,10.68938108,0.838483572,26.4205923,32.66631582,48597.887,13367.30874,40389.57504,63885.88209,61965.19574,102354.7708
264,70,0.171971306,0.143937772,0.471472556,0.326305362,0.531933758,0.602926239,0.507682186,0.596142967,0.461486955,0.638756178,0.769652201,0.515677679,0.590768057,0.714795053,1.079915454,0.2971544,0.702508996,0.157497786,0.310646588,1.677578706,0.600564858,9.574038143,0.815626954,11.63357821,0.777443501,15.03673314,0.882411653,25.6519491,36.68091945,62305.15895,13719.41253,59792.52879,51523.97736,76024.57148,135817.1003
265,210,0.124032023,0.17816195,0.550073216,0.630793321,0.368990667,0.638645786,0.447870433,0.462402846,0.589935724,0.544110797,0.821358508,0.75798739,0.714814612,0.817209005,1.383651586,0.241434461,1.436246509,0.223024923,0.289193472,1.930794413,0.515728442,11.25573827,0.822226754,11.48767786,0.883094733,14.76342145,0.742566186,25.61559289,30.34925481,49937.96009,16834.29027,49401.9828,57110.78544,66772.25036,116174.2332
266,220,0.109365958,0.166176689,0.308989329,0.526752912,0.483360007,0.592401033,0.457578787,0.625003941,0.49911632,0.349858611,0.671949028,0.93057952,0.748093675,0.80163653,1.043454694,0.330268972,0.674935031,0.109714712,0.239196715,1.912181273,0.667922115,9.035379602,0.842091448,6.203761135,0.804018204,17.8623611,0.77233002,25.98179674,30.37957372,53735.11025,8044.3635,62167.57884,54377.36628,61779.47375,123947.0526
267,120,0.14179183,0.152100928,0.545455829,0.500398942,0.582656545,0.670820668,0.40632298,0.423119552,0.664858995,0.558748099,0.769175742,0.800188938,0.704870974,0.877304722,0.500284391,0.315932414,0.578824971,0.191451509,0.228480604,1.58780662,0.564447883,5.963268127,0.954194403,9.81932252,0.984009712,12.69707185,0.79300689,24.65264598,30.88289125,77143.20905,15007.56036,45373.54554,56424.80811,92150.76941,137524.315
268,0,0.160664628,0.107358423,0.463946055,0.558691416,0.555067647,0.675634448,0.647256225,0.425533919,0.430449643,0.563173105,0.74441619,0.56750273,0.738118094,0.742763037,1.048379197,0.225473942,0.597326714,0.239114891,0.3391171,1.884145251,0.702396121,10.49994643,0.832073913,7.136086235,0.914039077,16.2638385,0.738540294,26.04125958,32.33255583,52282.11471,9745.41096,54127.68216,43746.15483,62027.52567,116155.2078
269,260,0.145140674,0.12507939,0.441411956,0.473839466,0.312706323,0.501820912,0.478917599,0.626122321,0.522903655,0.398270051,0.700803303,0.962093543,0.768952428,0.803709331,0.354536467,0.369458185,0.620411661,0.178811716,0.31910796,1.485672042,0.672633501,12.53743724,0.796666638,9.35959532,0.794119575,15.89702551,0.852480531,25.90542884,21.04463002,44154.60072,11698.34979,61069.24143,47523.26316,55852.95051,116922.1919
270,280,0.133925755,0.175803621,0.49680298,0.637138777,0.44773914,0.441335051,0.325630158,0.440624975,0.382422831,0.399600745,0.678135293,0.603692405,0.758880517,0.690789545,0.484702951,0.276468368,1.345310641,0.270406948,0.273631741,1.44268102,0.537946117,10.8045742,0.776060945,8.968243626,0.746272348,16.03290184,0.797171854,25.37763445,38.40551303,56343.80881,13329.60564,57595.1967,56747.5473,69673.41445,127268.6112
271,50,0.134261455,0.213515415,0.509086058,0.404707189,0.605225428,0.38045247,0.562379373,0.347913853,0.480444981,0.500980072,0.777967,0.872104279,0.721496694,0.812718357,1.471438736,0.29229116,0.582290183,0.220623927,0.393413702,1.948725736,0.612485023,6.228196288,0.734190583,7.119090771,0.845098263,13.48966517,0.78084517,25.78928443,35.90193955,74235.1476,9740.69562,47466.61695,68605.95705,83975.84322,131442.4602
272,160,0.176630346,0.163429568,0.520474498,0.430403034,0.590110016,0.612739343,0.411140971,0.329277141,0.616418317,0.501101277,0.738708524,0.950566879,0.644879951,0.943776915,0.51167206,0.363843811,0.674076101,0.207396717,0.33535909,2.207186352,0.727904231,12.55902719,0.955399897,10.76300447,0.898215,11.35390131,0.783655786,27.4075814,28.108473,39695.45494,14084.93313,40095.22272,62622.21675,53780.38807,93875.61079
273,320,0.168683259,0.114732534,0.448618939,0.480174608,0.464550564,0.594076793,0.489872257,0.379626147,0.599010949,0.437664489,0.627205029,0.678066867,0.643224426,0.732328283,0.376393735,0.265745308,1.199049858,0.268740854,0.287815133,1.411322034,0.54168712,11.45514353,0.720422139,11.14085226,0.749420773,16.78564322,0.768826225,26.9237432,30.5593838,46974.66367,14493.27111,58155.17439,45095.77539,61467.93478,119623.1092
274,220,0.14004577,0.134935423,0.53255891,0.488376983,0.682474175,0.511904461,0.568485884,0.53012338,0.519810515,0.590351693,0.604542838,0.612227611,0.806607832,0.798618673,1.096031591,0.257900785,0.612864946,0.210498813,0.29214426,1.654959299,0.659684649,7.197138332,0.835597015,10.10011495,0.930821691,15.72491402,0.735542321,26.17409024,37.2528892,69436.95234,13583.72061,52121.64507,49083.96549,83020.67295,135142.318
275,110,0.161323696,0.177952068,0.413111946,0.446386527,0.539742507,0.439397111,0.560307867,0.514538665,0.462682413,0.554354798,0.672745036,0.816537251,0.658188141,0.670488766,0.771355236,0.217991925,0.999905901,0.334400977,0.258488116,2.338032321,0.672037533,11.70133941,0.802905107,9.806738283,0.870475726,14.26106162,0.853079263,26.34754302,36.44736344,51069.41653,12680.22942,54823.08036,55892.98512,63749.64595,118572.7263
276,300,0.176522508,0.174540612,0.374452775,0.629296841,0.559285916,0.621577541,0.487513652,0.609787613,0.523887705,0.494595564,0.707032214,0.80229559,0.684575131,0.596348662,0.46320899,0.325398942,0.817544706,0.112029339,0.217328104,1.725816154,0.776096539,11.71643284,0.758303818,7.799218539,0.894783907,13.28592159,0.927852356,26.07059666,38.88151822,49539.94036,9630.37563,55551.10989,61804.89006,59170.31599,114721.4259
277,110,0.148752136,0.142918885,0.562662501,0.592446523,0.645768321,0.211958729,0.563869667,0.662231948,0.565448346,0.362755368,0.70140728,0.595588004,0.564739889,0.559193147,1.02009689,0.253050285,0.618430663,0.292296879,0.241879211,1.999854158,0.530412417,9.413899683,0.951700283,7.17420667,0.801606598,11.40709611,0.920688331,25.45552045,24.92251593,51921.15436,9732.92937,47327.1024,46741.91628,61654.08373,108981.1861
278,240,0.155918419,0.114351282,0.544941619,0.393040926,0.483816397,0.580215376,0.505741048,0.364933603,0.503872718,0.471707952,0.687864915,0.78123901,0.762600599,0.795231205,0.547587082,0.376779894,1.366226942,0.17064253,0.227443058,1.499007471,0.663695773,9.473870655,0.838994957,9.2543257,0.816978504,18.73703154,0.789786956,25.47775332,24.41751592,52000.91247,12124.21497,66685.7313,49116.65241,64125.12744,130810.8587
279,120,0.151469046,0.145477024,0.524320626,0.386180157,0.561606739,0.429265974,0.371695321,0.450261586,0.504899729,0.348328114,0.535676909,0.591270576,0.781074592,0.641163285,1.112364699,0.395003042,1.157647897,0.151278865,0.202510415,1.438062735,0.521715512,9.699673356,0.812915772,8.117119386,0.915069813,16.57509671,0.955072906,26.81222473,31.4333582,53063.04677,14437.51434,71336.98911,49606.02426,67500.56111,138837.5502
280,340,0.14563531,0.123067419,0.537777102,0.227865225,0.658896288,0.608674235,0.340228658,0.643401665,0.608169634,0.632175202,0.68359841,0.804764829,0.849865825,0.774447461,1.293166935,0.382705319,1.06476362,0.240174921,0.318043357,1.727950687,0.44606414,10.71172644,0.910848906,8.865958271,0.785371004,13.70639407,0.78825252,25.27980358,36.46893864,57683.28116,11792.33613,48686.74878,44699.2323,69475.61729,118162.3661
281,50,0.19519312,0.203652692,0.598626029,0.261846768,0.56253492,0.547855019,0.555480188,0.444344405,0.587087698,0.607096593,0.705390781,0.77053773,0.584702068,0.746460429,0.899496821,0.377437844,1.111726434,0.215538386,0.219751505,2.047576136,0.500423537,10.7570564,0.839714221,6.268554439,0.891220106,18.44838461,0.790510018,26.68928021,31.50758054,50052.03171,8971.23846,65718.54051,67279.26246,59023.27017,124741.8107
282,60,0.129739182,0.160354246,0.315510074,0.448838469,0.577389466,0.591458673,0.451741224,0.515636975,0.394592276,0.51246369,0.784302585,0.816988564,0.637511408,0.82166247,1.465480314,0.379783776,1.474860745,0.142783894,0.322461577,2.386260247,0.495330437,5.795421617,0.966757178,7.770418127,0.872541495,13.23870549,0.831597243,26.45160853,25.11327433,63409.93219,12440.97987,49611.31512,54092.42175,75850.91206,125462.2272
283,60,0.153756099,0.18253357,0.449268871,0.586128182,0.469120739,0.678814016,0.450742349,0.288476103,0.516450115,0.390401423,0.640226985,0.715874458,0.761243701,0.739233635,0.853271065,0.322153274,1.432187075,0.10338408,0.247131893,1.850969698,0.52872001,9.163393621,0.8312453,11.66253064,0.956707457,12.16803638,0.801810694,25.25439671,40.22678473,60841.5873,20322.396,43965.75495,63120.9408,81163.9833,125129.7383
284,360,0.111528284,0.140745874,0.559101219,0.378849495,0.470339599,0.66319068,0.356173628,0.629381,0.666864179,0.440940101,0.783580298,0.740097847,0.646492905,0.764408784,0.969181344,0.36148849,1.453286374,0.125048055,0.280828102,1.583068713,0.698832631,12.7209889,0.885436159,12.27075677,0.818291181,13.77780911,0.808241958,27.24435468,30.20486204,40403.28849,14435.24496,50181.51156,40094.0259,54838.53345,105020.045
285,240,0.140780079,0.186634081,0.494731276,0.527157629,0.356109009,0.452596848,0.339005064,0.489282633,0.602338472,0.679684435,0.761667422,0.76422952,0.674094243,0.962280222,0.909032286,0.37976876,0.996016049,0.138065403,0.312288203,1.444304369,0.66675716,10.84150186,0.730972723,10.90461518,0.784002255,17.46179766,0.81193817,27.13807655,25.83533829,48289.14387,12021.46176,63890.1756,57317.9661,60310.60563,124200.7812
286,250,0.129961052,0.151531043,0.591575651,0.429187542,0.571121225,0.627199586,0.217533361,0.520290684,0.31506871,0.440008212,0.525806702,0.536259345,0.638935803,0.525004356,0.201213319,0.220075252,0.623794177,0.159821827,0.314274755,2.32159886,0.507039312,6.798172359,0.782481958,7.825899195,0.811995986,15.5401992,0.767505988,25.2200485,30.08899461,65794.51149,12843.4155,53747.7801,46440.72312,78637.92699,132385.7071
287,20,0.132196992,0.118308914,0.339949752,0.442153557,0.508390469,0.268567091,0.497384852,0.314808178,0.596617334,0.621209848,0.754682366,0.738192634,0.558424125,0.754865363,1.131316938,0.323651279,0.917037437,0.126678297,0.31080153,2.14475232,0.594437966,11.39172984,0.807034858,9.966083239,0.787194938,17.96701825,0.870666899,26.52703754,36.0633862,53587.52301,12009.82056,70493.68554,36258.4467,65597.34357,136091.0291
288,220,0.145977688,0.208129504,0.487678118,0.369002623,0.382481901,0.539958337,0.302357721,0.652529363,0.479846578,0.396667037,0.662829339,0.683431264,0.823561081,0.659559736,0.373177387,0.301138867,1.406413896,0.26282138,0.394579287,2.184704258,0.518617023,7.708902214,0.856064489,7.833184646,0.765660089,14.58049881,0.82571258,26.12470522,22.68964681,54285.20273,10974.88191,54252.9624,62858.60178,65260.08464,119513.047
289,90,0.148198579,0.164822342,0.410886383,0.671081544,0.374580021,0.321684152,0.466115011,0.677710678,0.417580574,0.490464978,0.693222304,0.659066646,0.773637827,0.67307338,0.82000008,0.379570844,1.400713282,0.168371327,0.223846451,2.048583286,0.489389316,11.25951598,0.982949508,7.780284346,0.825697466,14.9763251,0.867584972,26.22713983,28.31965298,46831.70207,11490.5511,58551.69459,52826.36277,58322.25317,116873.9478
290,180,0.16889045,0.117326274,0.645868729,0.606882449,0.362988602,0.502505779,0.60016643,0.43508024,0.594480802,0.490897086,0.677270896,0.916097387,0.712967901,0.778447067,1.406039513,0.374224538,0.612483238,0.175344942,0.284550076,1.608864339,0.669579026,13.78946093,0.81057497,9.882202002,0.933386572,17.18779828,0.763772243,24.22291595,25.91016544,47808.21189,13762.40976,59157.02064,46526.9988,61570.62165,120727.6423
291,320,0.161928493,0.13863945,0.480608775,0.574998078,0.528147239,0.558581187,0.376451304,0.567275409,0.595451717,0.457372008,0.701507408,0.888365606,0.861915364,0.632184632,1.447543999,0.320587917,1.49921656,0.346692553,0.249809953,1.868724416,0.688792172,9.221694377,0.80421648,10.74055493,0.73693811,12.08990172,0.96554902,24.26735541,35.85349713,64495.98981,11662.28823,52604.06163,52918.55061,76158.27804,128762.3397
292,10,0.152229509,0.187274894,0.521308926,0.598700583,0.334121509,0.655760552,0.556514556,0.449220027,0.40597256,0.505789974,0.72012016,0.654313495,0.61010791,0.901459497,1.045530313,0.394629372,0.783493769,0.136878622,0.350180492,1.849496644,0.576424216,10.73271825,0.770162341,7.150032591,0.904349083,13.92498528,0.840883493,24.85187009,34.09818035,54216.11511,11123.83695,52765.82853,56447.77986,65339.95206,118105.7806
293,230,0.12520987,0.163270662,0.472297023,0.306423145,0.268893623,0.395704383,0.494861879,0.437274418,0.5676129,0.431634449,0.609872391,0.737803915,0.75583309,0.934817167,0.93443831,0.355030602,1.129499265,0.311573436,0.380214808,2.294585752,0.564907502,12.09306703,0.746352354,11.85989045,0.789984616,13.39191186,0.925955267,27.43432627,31.37721967,46715.13031,15642.87231,55879.79067,52411.28532,62358.00262,118237.7933
294,190,0.128756292,0.152924097,0.388695087,0.63893487,0.575073793,0.419156459,0.576989552,0.372929615,0.563896437,0.608439764,0.865864576,0.791369117,0.742661343,0.94255044,0.78765991,0.225212934,0.539461376,0.252603419,0.310782043,1.696477143,0.729019233,8.331752551,0.754672,12.42172789,0.811219991,11.70833079,0.788353327,26.54022171,28.35946467,52451.62217,13887.30414,41594.70738,48384.26397,66338.92631,107933.6337
295,140,0.150405478,0.127103788,0.457962619,0.577502669,0.440199878,0.576809454,0.618095044,0.6349636,0.498421426,0.351524695,0.755932486,0.759184293,0.555079521,0.756479295,0.958029139,0.352409148,1.376942383,0.343274554,0.269543901,1.447149313,0.488945249,10.60942908,0.78088467,7.572913098,0.797466091,14.41047998,0.863963289,27.34357736,21.23587343,42600.89105,11313.49368,56104.26963,44434.31979,53914.38473,110018.6544
296,160,0.161105641,0.118643935,0.580737061,0.564176681,0.474496746,0.486795054,0.326708481,0.471290162,0.42553142,0.459993848,0.666069373,0.86979604,0.789321484,0.676848364,0.491120462,0.225547692,0.518353504,0.228335368,0.268267281,2.263552479,0.467217575,9.967384519,0.749999505,9.476168707,0.745160354,14.72823715,0.861319392,26.26425521,23.02212933,45339.01154,14194.70703,57165.91764,45316.13088,59533.71857,116699.6362
297,340,0.120530579,0.19787899,0.521966977,0.267125831,0.60658792,0.575388822,0.597906529,0.449940085,0.528847943,0.680151235,0.710807393,0.802625104,0.659954329,0.926481002,0.567565053,0.374029489,0.875682732,0.290201197,0.357428532,1.832528853,0.551495954,8.665442425,0.847387259,8.336411368,0.781335037,13.36075358,0.775075616,26.30998681,23.56612954,51343.0847,10099.53234,46665.63699,54188.77884,61442.61704,108108.254
298,140,0.184423846,0.209578915,0.476074582,0.4349083,0.431122263,0.614863081,0.426021336,0.387163423,0.483701478,0.458216767,0.697843672,0.564201417,0.61517701,0.677661312,0.854637969,0.33991472,0.953318467,0.306211181,0.218349173,1.507055824,0.473690862,11.89711,0.865045043,8.119023833,0.902569455,10.91079855,0.855058916,26.2814491,29.1217968,43322.70431,14274.94302,42041.16702,63658.62036,57597.64733,99638.81435
299,60,0.121044253,0.157570538,0.585531883,0.542027337,0.626261936,0.353053195,0.306835394,0.486474703,0.469721301,0.547887782,0.815414978,0.663889069,0.881638715,0.824993255,1.3864672,0.392025643,0.873723138,0.260992164,0.313088904,2.110780493,0.493196236,10.88288584,0.893227125,11.43565438,0.924090742,16.15287361,0.840783868,25.69851568,35.73288063,59398.42792,18952.35102,61200.69543,57161.69934,78350.77894,139551.4744
300,130,0.190261448,0.156788056,0.612697861,0.540027273,0.449056415,0.614002223,0.462175914,0.351099779,0.486584485,0.456871648,0.897076963,0.970883618,0.61254379,0.708342475,0.839854668,0.228430967,1.244622373,0.281977661,0.212232799,1.779322206,0.53302642,7.655035441,0.814253088,7.988083111,0.784239191,12.60162013,0.856031658,26.13640214,29.72078966,55674.34638,11175.05169,48611.43087,62096.4825,66849.39807,115460.8289
301,110,0.142218328,0.170540518,0.630404278,0.412168481,0.386654782,0.427589587,0.369618815,0.33317584,0.614623076,0.467929811,0.697326428,0.704291613,0.84846143,0.54511136,0.801165674,0.240565585,1.122557981,0.178215972,0.272698856,1.561047339,0.454166636,14.49414825,0.816739498,6.331451662,0.822121123,12.72535498,0.878619655,26.05296276,37.02513218,45182.32528,9612.59337,50384.04228,51818.5782,54794.91865,105178.9609
302,270,0.165829814,0.205416739,0.379401595,0.655757365,0.4167718,0.321482542,0.45673676,0.309279188,0.438383542,0.540341411,0.765185899,0.762952456,0.67464991,0.631813299,0.765018215,0.300192305,1.125703464,0.223648712,0.321486451,1.637677207,0.476751931,11.22761208,0.896436454,7.630133967,0.84427957,16.50700988,0.858758736,26.14373512,30.69843991,53277.45693,12017.85495,63879.53829,60271.44645,65295.31188,129174.8502
303,230,0.123240433,0.195605553,0.421598482,0.33465702,0.425589112,0.423612016,0.29594553,0.489912594,0.410735095,0.594525475,0.655432354,0.805384126,0.924303353,0.844517663,1.444431112,0.274946607,0.986693246,0.13095356,0.275326662,2.205961926,0.430836349,13.34214169,0.786384923,9.535114832,0.803675496,13.05564222,0.806274185,25.23129083,16.71112179,38296.77878,14563.64478,47435.46693,61037.01885,52860.42356,100295.8905
304,70,0.13644618,0.179482213,0.526193778,0.498055826,0.527621905,0.548991085,0.463507005,0.356936349,0.424839958,0.583849104,0.656331487,0.798964698,0.828647061,0.787080807,1.444075352,0.307311957,1.483703692,0.281900692,0.396914399,2.355078326,0.499045548,8.747047263,0.77709759,10.43818813,0.890404249,12.58733258,0.769454633,25.95504155,32.48316415,58182.44199,16507.75134,43645.4421,63335.25006,74690.19333,118335.6354
305,180,0.139891387,0.141084633,0.436576693,0.59135012,0.619903241,0.309464985,0.400166174,0.351848456,0.586038457,0.554548126,0.65257797,0.745976188,0.691206955,0.875027709,1.054831851,0.359651228,1.103907104,0.107158762,0.369950572,1.952129028,0.733826521,10.00823323,0.882832262,10.45969588,0.826832471,15.34801434,0.767684743,24.6616402,22.64463305,50624.82546,12415.06185,53095.4478,44674.22334,63039.88731,116135.3351
306,100,0.144697429,0.19467742,0.535983107,0.320350042,0.558798596,0.258855139,0.288550121,0.328400791,0.475933574,0.592849286,0.648986327,0.602173671,0.806318666,0.715043603,0.972372178,0.219771242,1.070018769,0.13337777,0.264899974,2.333201012,0.513603861,6.615986087,0.731132914,8.934735399,0.853872692,14.79115829,0.845585405,26.37824122,35.55138005,65985.19827,13278.91737,56361.40935,60084.46131,79264.11564,135625.525
307,90,0.140966252,0.197242463,0.491438011,0.677846944,0.599743201,0.318374031,0.279377722,0.472412081,0.43920456,0.324759528,0.566434372,0.84783582,0.770657644,0.633749286,0.96036131,0.298179651,0.881929577,0.211825528,0.399513694,1.827948532,0.531567675,12.91920667,0.780008959,7.220831642,0.752345493,17.28886062,0.887098021,26.91890986,27.41525508,46738.09879,10760.53341,69113.06865,65289.91545,57498.6322,126611.7009
308,310,0.156917345,0.192146515,0.45694014,0.630367216,0.528713203,0.466387094,0.643374418,0.283759758,0.496629237,0.449622031,0.7593986,0.752223863,0.833836696,0.611971948,0.571181866,0.292939017,1.314854127,0.277919573,0.330096788,2.044979789,0.765372589,7.964222849,0.866406966,9.758564442,0.912815208,15.57594395,0.845383973,25.92612896,34.69537874,65056.37158,13182.73359,59337.6816,62678.38227,78239.10517,137576.7868
309,170,0.122407023,0.182854034,0.467812557,0.605017619,0.391807898,0.479129347,0.446752345,0.33573219,0.338322661,0.479188862,0.899803128,0.60925809,0.744327475,0.796278494,0.396902457,0.214139699,1.461646014,0.111015885,0.309519271,1.909473214,0.658070677,6.579985238,0.799715513,9.627942044,0.81396905,11.48630265,0.964070232,27.06548791,25.30520827,50972.16579,13602.19938,49901.2137,56596.179,64574.36517,114475.5789
310,240,0.165303015,0.131657818,0.431165911,0.506782238,0.617657161,0.436614549,0.50996075,0.399172922,0.448261614,0.414588671,0.758987966,0.943694567,0.65366247,0.736510557,0.390059848,0.38769654,1.384140002,0.26154931,0.386366713,1.536457148,0.557761594,9.188524281,0.854301452,6.394820643,0.757767105,13.58577051,0.832059288,26.2102282,26.3865486,51823.37763,8739.22869,50940.21042,52350.53199,60562.60632,111502.8167
311,330,0.122125959,0.190457901,0.470145667,0.587698066,0.56668545,0.534699738,0.597240503,0.598710574,0.466654508,0.370764977,0.775871896,0.773607664,0.891495737,0.776311329,0.789264402,0.291941337,0.532667043,0.249655675,0.213009231,1.857225794,0.498313598,10.31071064,0.993064574,7.3823468,0.784503413,18.06922586,0.847926606,24.68239971,41.01758161,66546.92167,10526.0646,69043.05468,60772.53798,77072.98627,146116.041
312,270,0.147751791,0.195163192,0.546300261,0.384571972,0.259682112,0.551778082,0.608145166,0.525526482,0.49741222,0.551102104,0.748792323,0.884413129,0.643590262,0.562828108,0.574370366,0.269163198,1.317828951,0.27328422,0.304143833,2.267236794,0.510080368,11.93771832,0.80240179,8.301663423,0.870953839,13.33752407,0.796801813,26.86297582,21.75857927,40048.33559,12014.89233,47890.31739,54681.8556,52063.22792,99953.54531
313,140,0.164112209,0.170973664,0.400808164,0.58052639,0.444767873,0.610323848,0.659627216,0.616784586,0.468964257,0.479568028,0.904122742,0.663617165,0.872201748,0.616946088,1.251313595,0.229367691,0.570821389,0.213521763,0.2826976,1.434047509,0.552642015,9.680331261,0.817979533,9.065645555,0.82884558,14.64870397,0.779849754,27.59703474,18.87439577,41966.05419,12682.48899,51479.26338,57779.12112,54648.54318,106127.8066
314,100,0.149058227,0.158361858,0.293706138,0.624414263,0.605687963,0.446461493,0.451165368,0.444786039,0.445511326,0.501640304,0.704575006,0.681078843,0.748960847,0.806939911,1.22190748,0.27669558,1.304276001,0.331245587,0.243118452,2.337311427,0.753754832,10.63202152,0.81010559,9.91559345,0.882488451,15.21863971,0.842292131,26.85245323,34.8223535,50516.95283,12993.71451,57764.46498,56297.37948,63510.66734,121275.1323
